original_text,text,pcl_label,par_id,art_id,topic,country,similarity,is_augmented
He seems to blame all American problems to immigrants and foreign powers . He has repeatedly said he will build a wall between the US and Mexico and make Mexicans pay for it !,He seems to blame all American problems with immigrants and foreign powers. He said on several occasions that he build a wall between the United States and Mexico and would make Mexicans pay!,0,3993,@@13786684,immigrant,ke,0.97405744,True
"A bitterly-divided Congress is hurtling toward a government shutdown this weekend in a partisan stare-down over demands by Democrats for a solution on politically fraught legislation to protect about 700,000 younger immigrants from being deported .","A bitterly-divided Congress is hurtling toward a government shutdown this weekend in a partisan stare-down over demands by Democrats for a solution on politically fraught legislation to protect about 700,000 younger immigrants from being deported .",0,3690,@@22832943,immigrant,nz,0.74023235,False
"Photo of Keanu Reeves more like a homeless man than a famous actor . Long wavy hair , beard , baggy athletic clothes , no shoes and with a tired look -- so star appeared on the new frames . However , eccentric way , which stirred the whole world , Keanu Reeves has tried to shoot the third part of the movie "" John Wick "" . For this role , the actor regularly visited the gym to look like in action real assassin .","Photo by Keanu Reeves more like a homeless than a famous actor. Long wavy hair, beard, ample athletic clothing, no shoes and with a tired look - so star appeared on the new frames. However, Eccentric Way, who sparked the whole world, Keanu Reeves tried to shoot the third part of the film ""John Wick"". For this role, the actor regularly visited the gymnasium to look like a real assassin.",0,859,@@24400774,homeless,sg,0.9767836,True
"To the chagrin of women everywhere , otherwise attractive men turn into strange , creepier versions of their former clean-shaven selves , usually documenting their lip worm 's growth on any social media platforms they can . Lucky us , we get to watch them grow . <h> gallery <h> video <h> video","To the chagrin of women around the world, if not attractive men are transformed into strange and frightening versions of their old shaved self, generally documenting the growth of their lipworms on all social media platforms. We are lucky, we can watch them grow. <h> Gallery <h> video <h>",0,4690,@@1217699,women,ca,0.9378699,True
"Pangarap Village was originally distributed under the late president Ferdinand Marcos ' Presidential Decree 293 . Among those who benefited from the government 's "" land for the landless "" project then were government employees working for Malaca ? ang and urban poor families who bought small parcels of land .","The village of Pangarap was originally distributed as part of the presidential decree 293 of the deceased president of President Ferdinand Marcos. Among those who benefited from the government's ""Land for the Landless"" project, were government employees working for Malaca? Ang and urban poor families who bought small plots of land.",1,9571,@@1061345,poor-families,ph,0.9661453,True
The Small Business Development Fund also has the particular mandate for special consideration for disabled persons .,The small business development fund also has the particular mandate for a particular consideration for people with disabilities.,0,143,@@4603373,disabled,jm,0.95074016,True
"Traffickers , who gain poor families ' trust through familial , tribal , or religious ties , fraudulently recruit children through offers to raise and educate them and women through offers to place them in lucrative employment .","Traffickers, who gain the confidence of poor families through family, tribal or religious ties, fraudulently recruit children through offers to raise and educate them, as well as women, offers to place them in a lucrative job.",0,7197,@@1799403,poor-families,tz,0.97069716,True
Police have successfully captured Six immigrants found in the back of truck that is understood to have travelled from Spain using a police dog and other officers,Police managed to capture six immigrants found at the back of the truck who would have traveled from Spain using a police dog and other officers,0,1410,@@17459486,migrant,gb,0.9449871,True
""" City of Sanctuary is a movement across the UK and Ireland which aims to create cultures of welcome and inclusion for asylum seekers , refugees and migrants . Within the wider movement there are ' streams ' , which include Universities of Sanctuary , "" they said . "" These are universities and colleges which have committed to being places of sanctuary through , for example , encouraging learning about issues connected to migration and refuge , opening up facilities and clubs and offering fee waivers or scholarships to refugee students "" .","""The city of Sanctuary is a movement across the United Kingdom and Ireland which aims to create reception and inclusion cultures for asylum seekers, refugees and migrants. In the widest movement, there are` `flow '', who understand the universities of sanctuary,"" they said. ""These are universities and colleges that have undertaken to be sanctuary places through, for example, to encourage learning of the problems related to migration and refuge, the opening of facilities and clubs and the offer of derogations or scholarships to refugee students"".",0,3747,@@23294856,refugee,ie,0.936929,True
"The public responded in agreement to an article published on the Sandton Chronicle 's website last week about Lamborghinis parked illegally in disabled parking bays at a shopping centre , sharing stories of similar situations and offering alternative solutions to the problem .","The public responded in agreement to an article published on the Sandton Chronicle website last week about Lamborghinis illegally parked in parking bays for the disabled in a shopping center, sharing stories of similar situations and offering alternative solutions to the problem.",0,6786,@@19407141,disabled,za,0.9943776,True
"Lougene has this message to others who may still be hooked on illegal drugs : "" Do n't be hopeless because there is hope . You can still change . That 's why whenever I see on TV drug users and dealers that were killed , I say to myself they should have been given a chance to change by bringing them to a place such as this . ""","Lougene has this message to others who can still be hung on illegal drugs: ""Do not be desperate because there is hope. You can always change. This is why I see on drug consumers and dealers who have been killed, I tell myself that they should have had a chance to change them in a place like this.""",1,9343,@@18654587,hopeless,ph,0.9429494,True
"Originally from Iraq and a recent immigrant from the United Kingdom , Dr Al-Beer has been working for the Nirvana Health Group for the last six years . She would n't be working in this Otara clinic if it were n't for the Patels , who she thinks the world of .","Originally from Iraq and a recent immigrant from the United Kingdom, Dr. Al-Beer has been working for Nirvana Health Group for six years. She would not work in this Otara clinic if it was not for the Patels, of which she thinks the world.",0,4837,@@14782971,immigrant,nz,0.98912454,True
Some small companies in need of specialised workers are also following suit .,Some small businesses that need specialized workers also follow suit.,0,3882,@@20314088,in-need,sg,0.87121516,True
"Meet David not-his-real-name Williams , a 40-year-old single Auckland man who works in the entertainment industry and sleeps with between one and four different women a month .","Meet David Not-His-Real-Name Williams, a 40-year-old single from Auckland who works in the entertainment industry and sleeps with one and four different women per month.",0,1165,@@2793918,women,nz,0.98565876,True
"A report in Harian Metro said there were roughly 57 Malaysians with IS groups in Syria alone -- including women and children -- trapped as the IS groups continue to fall . Of the 57 Malaysians , 20 are females .","A report in the Harian metro said there were about 57 Malaysians with groups if in Syria alone - including women and children - trapped while the groups continue to fall. Of the 57 Malaysians, 20 are women.",0,2305,@@19340025,women,my,0.9557327,True
"God is God Foundation ( GIG ) , a non-governmental organisation ( NGO ) , established five years ago , and caring for needy widows and orphans , was at the weekend inaugurated in Accra , with a call on Ghanaians to do more in caring for the vulnerable and underprivileged .","God is God Foundation (GIG), a non -governmental organization (NGO), established five years ago, and the management of widows and orphans in need, was inaugurated in Accra, with a call to Ghanaians to do more to take care of vulnerable and depris.",1,9345,@@22324705,vulnerable,gh,0.9899808,True
""" You ca n't be building houses for people that are vulnerable and pretend that they are not there , "" Fashola said .","""You do not build houses for vulnerable people and claim that they are not there,"" said Fashola.",0,1827,@@14119266,vulnerable,ng,0.914456,True
Accountability is suggesting that the people so in need of our help and support could have done a little bit more to help themselves .,Responsibility suggests that people therefore need our help and support could have done a little more to help themselves.,1,4014,@@9061490,in-need,nz,0.8161609,True
"An Embu governor hopeful has asked the government to ensure "" rich people "" do not exploit its new programme of sponsoring students to private universities . Kithinji Kiragu , a consultant with the KK associate Company , said the government should ensure only students from poor families benefit from the 10,000 state-sponsored students to private institutions .","A Governor of the EMBU hopes to have asked the government to ensure that the ""rich"" do not exploit its new sponsor program for students in private universities. Kithinji Kiragu, consultant at the KK Associate Company, said that the government should ensure that only students of poor families benefit from the 10,000 students sponsored by the State in private establishments.",0,5658,@@14166922,poor-families,ke,0.96438605,True
"CF 's ratings could be upgraded if its risk appetite moderates , which Fitch does not expect in the medium term . However , the rating could be downgraded if capital buffers are substantially eroded due to weakening asset quality and a prolonged rapid growth in the more vulnerable customer segments .","CF notes could be improved if its moderate risk appetite, which Fitch does not expect in the medium term. However, the rating could be demoted if the capital buffers are considerably eroded due to the weakening of the quality of assets and a prolonged rapid growth in more vulnerable client segments.",0,8022,@@25693378,vulnerable,lk,0.894114,True
"I 've been in the business world for 30 years now and when I look at the range of options and the flexibility that women have today to pursue whatever their passions are , we have an awful lot to celebrate . When I see the dreams that women are exploring , whether it 's as entrepreneurs starting their own businesses , as corporate directors , as chairs of boards of directors , women who are choosing to use their talents in community and volunteer work or want to pursue and give back as mothers and daughters , just an incredible range of options and flexibility . And I think , equally , a respect for the value of the diversity of those perspectives . "" Shauneen Bruder , Executive VP operations , RBC","I have been in the business world for 30 years now and when I look at the range of options and the flexibility that women have today to continue whatever their passions, we have a lot to celebrate. When I see the dreams that women explore, whether as entrepreneurs who start their own business, as business directors, as presidents of board of directors, women who choose to use their talents in the community and volunteering or who wish to continue and restore as mothers and girls, just an incredible range of options and flexibility. And I also think of respect for the value of the diversity of these perspectives. ""Shauneen Bruder, executive vice-president of operations, RBC",0,470,@@4039318,women,ca,0.9121375,True
"The 17 stories in At The End of the Century , drawn from past collections , chronicle Jhabvala 's concern with cultural encounters , dislocation and the immigrant experience . Misogyny -- and sensuality -- bubble up through impeccably constructed prose . In The Widow , Durga fails to seduce a teenager -- whom she describes as "" a young animal full of sap and sperm "" -- renting one of her rooms with his family . Shamed into spirituality , urged to pray to Krishna "" as a son and as a lover "" , Durga duly renounces her widow 's fortune and her relatives move in , happily reaping the benefits .","The 17 stories at the end of the century, taken from past collections, Jhabvala's concern for cultural meetings, dislocation and experience of immigrants. Misogyny - and sensuality - bubble through impeccably built prose. In the widow, Durga does not appeal to a teenager - whom she describes as ""a young animal full of sap and semen"" - renting one of her rooms with her family. Harrow of spirituality, urged Krishna ""as a son and as a love,"" Durga duly renounces the fortune of his widow and his relatives move, happily harvesting the advantages.",0,7968,@@23096647,immigrant,au,0.9706615,True
Mushatt 's has a rich history in Ireland where it helped thousands of poor families overcome ailments that beset them during the tenement days of poverty .,Mushatt's has a story rich in Ireland where she helped thousands of poor families overcome the evils that assaulted them during the days of poverty.,1,970,@@531634,poor-families,ie,0.85942537,True
"According to him malnutrition is not only a consequence of poverty , but is also a cause of poverty . A malnourished child is more vulnerable to disease and less able to earn a leaving .","According to him, malnutrition is not only a consequence of poverty, but also a cause of poverty. A child suffering from malnutrition is more vulnerable to diseases and less capable of winning a departure.",0,3773,@@1829702,vulnerable,tz,0.9647688,True
"The good news is that even the most hopelessly disorganised child can be taught how to keep his papers , pencils , notebooks and schedules in order . Once you figure out what 's getting in your child 's way , you can figure out to overcome it . Implementing successful systems of organising homework and classwork is not generally taught in school . As a result , students , parents and teachers suffer. ? ?","The good news is that even the most hopelessly disorganised child can be taught how to keep his papers , pencils , notebooks and schedules in order . Once you figure out what 's getting in your child 's way , you can figure out to overcome it . Implementing successful systems of organising homework and classwork is not generally taught in school . As a result , students , parents and teachers suffer. ? ?",0,1368,@@4935453,hopeless,in,0.6555779,False
"Those who knew Bissonnette said he has expressed support for Donald Trump and Marine Le Pen , the leader of the French right-wing nationalist and populist political party Front National . Some have said he became radicalized from material he had found on the Internet , and refugee advocates and community organizers said he regularly trolled them with anti-immigrant and anti-feminist statements .","Those who knew Bissonnette said that he had expressed his support for Donald Trump and Marine Le Pen, the leader of the French right -wing political party. Some have said that he had become radicalized from equipment he had found on the Internet, and the defenders of refugees and the community organizers said that he had regularly dragged them with anti-immigrant and anti-feminist statements.",0,4723,@@16835117,migrant,ca,0.95323074,True
"In January , this year , an opposition leader wrote a letter to the Minister for Defence and National Service , Shamsi Vuai Nahodha , in which he claimed that Rwanda 's President Paul Kagame had dispatched 35,000 illegal immigrants from Tanzania in his bid to form the so-called "" Tutsi Empire "" .","In January, this year, an opposition chief wrote a letter to the Minister of Defense and National Service, Shamsi Vuai Nahodha, in which he said that the president of Rwanda, Paul Kagame, had sent 35,000 illegal immigrants from Tanzania to his attempt to form the so-called ""Empire Tutshi"".",0,7855,@@1846459,immigrant,tz,0.963374,True
"This would be beneficial , but given the level of SMRT transparency , the current management is unlikely to introduce the indicators . If they are unwilling to inform the public about the return of 26 trains to the manufacturer , they are unlikely to disclose which parts are in need of replacement . Currently , this information is only used to look back on and analyses faults rather than forecast upcoming problems . The SMRT needs an overhaul in the way faults and maintenance are perceived . This will only come from a radical reshuffle in the way the company runs at a management level .","This would be beneficial, but given the level of transparency of SMRT, current management is unlikely to introduce the indicators. If they do not want to inform the public of the return of 26 trains to the manufacturer, it is unlikely that they disclose which parts need replacement. Currently, this information is used only to look back and analyze faults rather than predicting the problems to come. The SMRT needs an overhaul in the way faults and maintenance are perceived. This will not come from a radical reshuffle in the way the company works in terms of management.",0,1638,@@20495688,in-need,sg,0.98801583,True
Children in Rohingya refugee camps stare hopelessly as the roof of their house has been torn by cyclone Mora . The photo was taken at Dorgar Char in Teknaf . Photo : mostafigur rahman,The children of the Rohingyas refugee camps are looking desperately while the roof of their house was torn by the Mora cyclone. The photo was taken in Dorgar Char in Teknaf. Photo: Mostafigur Rahman,0,2286,@@18751104,hopeless,bd,0.95172596,True
The rally comes as German Chancellor Angela Merkel backed a crackdown on convicted refugees after a wave of sex assaults on New Year 's Eve which were blamed largely on foreigners .,The rally intervenes while the German Chancellor Angela Merkel supported a repression against the refugees convicted after a wave of sexual assault on the evening of the New Year who were largely attributed to foreigners.,0,655,@@7040981,refugee,gb,0.8808615,True
"Six-year-old Sandra moved to the capital city , Abuja with her family . She has four siblings and her father is a taxi driver , while her mother fries and sells akara outside the uncompleted building they live in . Her father had learned that there was money in the thriving taxi business in the capital city and they had left their village in search of greener pastures , only that it did not seem so green here , in the decrepit looking building where she and her siblings are left vulnerable each day as their parents step out the door to make a living .","Sandra, six, moved to the capital, Abuja with her family. She has four brothers and sisters and her father is a taxi driver, while her mother fries and sells Akara outside the unfinished building in which they live. Her father had learned that there was money in the flourishing taxi sector of the capital and that they had left their village in search of greener pastures, only that it did not seem so green here, in the building with decrepit research where she and her brothers and sisters are left vulnerable every day while their parents take out the door to earn a living.",1,8386,@@1904835,vulnerable,ng,0.94702816,True
"As seen with the attacks in Paris , the threat is not only refugees fleeing a war zone , but citizens returning from the battlefield radicalized and prepared to wage war in their own homeland . With hundreds of Chinese citizens now fighting alongside of Daesh , border security should now be considered extremely important to Hong Kong and Chinese authorities to identify anyone who could be considered a threat .","As we can see with the attacks in Paris, the threat is not only refugees fleeing a war zone, but citizens returning from the radicalized battlefield and have prepared to make war on their own homeland. With hundreds of Chinese citizens who are now fighting alongside Daesh, border security should now be considered extremely important for the Hong Kong and Chinese authorities to identify anyone who could be considered a threat.",0,3904,@@2152112,refugee,hk,0.9922504,True
"Merkel unsatisfied with German state election result <h> German Chancellor Angela Merkel said on Monday she was unhappy about the results of Sunday 's regional election , where her party was relegated to third place behind an anti-immigrant party but added her refugee policies have been right all along .","Merkel dissatisfied with the result of the elections of the German State <h> the German Chancellor Angela Merkel said on Monday that she was unhappy with the results of the regional elections on Sunday, where her party was relegated to third place behind an anti-immigrant party, but added that his refugee policies had immediately been correctly.",0,5710,@@14203108,migrant,bd,0.94990855,True
"A newly found flaw in widely used networking software leaves tens of thousands of computers potentially vulnerable to an attack similar to that caused by the recent WannaCry malware , cyber-security researchers warned on Thursday ....","A newly found flaw in widely used networking software leaves tens of thousands of computers potentially vulnerable to an attack similar to that caused by the recent Wannacry malware, cybersecurity researchers warned Thursday ...",0,6036,@@18644211,vulnerable,hk,0.97791636,True
"As a child , I have always been told to give to those who are in need . I have been raised up to believe that if I do n't give to the needy , I will find my way to hell . Due to these teachings that has been imbued in me , I have been generally been sympathetic to the needy . After all it is said in the Holy Scriptures that "" there is blessing in giving than receiving "" . Growing up , I have however disabused my mind of this notion . I am just tired of seeing a familiar face beg on the street for far too long , I am tired of giving money to a beggar who asks me for money today and yet shamefully ask me for help again when he or she meets me on the next day .","As a child, I have always been told to give those who need it. I was raised to believe that if I do not give the needy, I will find my way in hell. Due to these lessons that have been imbued with me, I was generally sympathetic to the needy. After all, it is said in the holy Scriptures that ""there is the blessing to give only to receive"". Growing up, however, I disillusioned my mind from this notion. I am just tired of seeing a familiar face begging in the street for too long, I am tired of giving money to a beggar who asks me for money today and yet asking for help when he or she meets me the next day.",1,7790,@@1872744,in-need,gh,0.976002,True
"In a New York blizzard , Richard , a professor of Latin American Studies , rear-ends a car driven by Evelyn Ortega , a young undocumented immigrant . Unsure of how to help the terrified woman and unaware of the multiple reasons for her panic , he enlists his colleague Lucia , a Chilean refugee-turned-lecturer who rents his basement flat .","In a New York Blizzard, Richard, professor of Latin American studies, ends a car led by Evelyn Ortega, a young undocumented immigrant. Impossible to know how to help the terrified woman and ignore the multiple reasons for her panic, he enlisted his colleague Lucia, a speaker who has become a Chilean refugee who rents her basement.",0,1096,@@21602839,immigrant,nz,0.94537294,True
"Guterres cited the longstanding history of "" discrimination , hopelessness and extreme poverty "" against Rohingya and warned about possible ethnic cleansing .","Guterres has cited the longtime history of ""discrimination, despair and extreme poverty"" against the Rohingyas and warned against a possible ethnic cleaning.",0,161,@@20414278,hopeless,pk,0.89326185,True
"ANKARA Turkey is facing one of the biggest influxes of refugees from neighbouring Syria since the war there began more than three years ago , the United Nations ' refugee agency said on Sunday , as civilians continued to flee clashes between Islamic State ( IS ) militants and Kurdish forces .","Ankara Turkey has faced one of the greatest influx of refugees in neighboring Syria since the war started there over three years ago, the United Nations refugee agency said on Sunday, while civilians continued to flee the clashes between Islamic State activists (IS) and Kurdish forces.",0,2345,@@2795505,refugee,in,0.9734143,True
The Prime Minister Julia Gillard says she wants to improve the educational opportunities for children from poor families . And the budget will provide financial incentives for low income families to keep their teenage children at school or in training .,Prime Minister Julia Gillard says she wants to improve educational opportunities for children in poor families. And the budget will provide financial incentives to low -income families to keep their teenagers at school or in training.,1,5567,@@4127836,poor-families,au,0.99531776,True
"Uganda is considering a request from Israel to take in 500 migrants from Eritrea and Sudan , a minister said on Friday , the first time the East African nation has acknowledged it is in talks over such a deal .","Uganda is considering a request from Israel to accommodate 500 migrants from Eritrea and Sudan, a minister said on Friday, the first time that the eastern African nation admitted that it was in talks on such an agreement.",0,4671,@@24152597,migrant,ke,0.9554406,True
""" We have to sit down , dialogue with those who are agitating and start looking at meaningful solutions that can give them hope . Once a country makes her people to develop a sense of hopelessness , the people will agitate a lot . ""","""We have to sit down, dialogue with those who are waving and starting to look at significant solutions that can give them hope. Once a country has made its people develop a feeling of despair, people will wave a lot.""",1,1115,@@20705867,hopeless,ng,0.81429034,True
"Those expelled could submit asylum claims from "" large refugee camps "" that must be set up , funded , and guarded by the EU outside the bloc 's territory , he said , suggesting an island or the north African coastline as potential locations .","Expelled people could submit asylum allegations from ""large refugee camps"" which must be set up, funded and kept by the EU outside the Bloc territory, he said, suggesting an island or the North African coast as potential locations.",0,3000,@@14492332,refugee,jm,0.9678075,True
"Bloem said a government bailout -- Sapo has reportedly secured a R1-billion guarantee -- would not help ? and the only solution for the situation ? which Cope said "" is literally and figuratively hopeless "" ? was a sell-off .","Bloem said that government bailout - Sapo would have obtained a 1 billion rands guarantee - wouldn't help you? And the only solution for the situation? Which COPE said ""is literally and figuratively desperate""? was a sale.",0,7361,@@3508316,hopeless,za,0.88309014,True
Tyler tells WISH-TV ( http : //bit.ly/2hxXTEx ) he 'll use the money to help pay for food and clothing for the homeless .,Tyler says to Wish-TV (http: //bit.ly/2HXXTEX) that he will use the money to help pay for food and clothes for the homeless.,0,4473,@@15924923,homeless,nz,0.9706653,True
"Together with wife Vicky , Cornell established the Chris &amp; Vicky Cornell Foundation , a charity that works with vulnerable children . The charity currently focuses on protecting these children from the ravages of homelessness , poverty , abuse and neglect . <h> 7 . Cuba concert","With his wife Vicky, Cornell created Chris & amp; Vicky Cornell Foundation, a charitable organization that works with vulnerable children. The charitable organization is currently focusing on the protection of these children of homelessness, poverty, abuses and negligence. <h> 7. Cuba concert",1,951,@@18505340,homeless,sg,0.9737152,True
"In March 1978 , the Burmese government launched a campaign to check illegal immigrants residing in Burma . This led to many thousands of Rohingyas in the Arakan region crossing the border to Bangladesh . Arrests of illegal migrants by the Burmese army created unrest in Arakan and as a result , there was a mass exodus of around 252,000 refugees to Bangladesh .","In March 1978, the Burmese government launched a campaign to verify illegal immigrants residing in Burma. This has led to several thousand Rohingyas in the Arakan region crossing the border to Bangladesh. The arrests of illegal migrants by the Burmese army created troubles in Arakan and, therefore, there was a massive exodus of around 252,000 refugees in Bangladesh.",0,2968,@@20249403,migrant,lk,0.98968875,True
"One private charity , Basma , is trying to help out by funding cancer drugs for poor families . The proportion of patients who need assistance has risen from about 30 percent to nearly 80 percent since the war began , executive manager Rima Salem said .","A private charitable organization, Basma, is trying to help by funding cancer drugs for poor families. The proportion of patients who need help has increased from around 30% to almost 80% since the war start, said director general Rima Salem.",0,5622,@@17429434,poor-families,my,0.97247493,True
"We need health agencies , research institutions , agencies that collect national data , and the major research funding agencies to collaborate to determine how immigrant and refugee communities can be effectively included in national data collections and in publicly funded research .","We need health agencies, research establishments, agencies that collect national data and the main research financing agencies to collaborate to determine how immigrant and refugee communities can be effectively included in the national data collections and in research funded by the public.",0,7994,@@566961,immigrant,au,0.98028755,True
Research by Marisa Cohen ( 2016 ) reveals that women believe that men who pay for a date are more likely to be attracted to them . Yet men view payment in a very different light .,"The research of Marisa Cohen (2016) reveals that women believe that men who pay for a date are more likely to be attracted to them. However, men see payment in a very different light.",0,3314,@@21798174,women,gh,0.9558198,True
Let us follow in Mary 's footsteps and bring hope to the hopeless,Let us follow in Mary 's footsteps and bring hope to the hopeless,1,7912,@@4925131,hopeless,lk,0.6023196,False
"Touched much by their plight , Commanding Officer and all ranks of the 7 Sri Lanka Light Infantry ( SLLI ) Regiment serving under the Security Fore Headquarters - Kilinochchi ( SFHQ-KLN ) , offered their financial and labour support for construction of a new house to a homeless family in Kanakapuram , Kilinochchi.","Always affected by their fate, the commander and all the ranks of the Léger 7 Sri Lanka (SLLI) infantry regiment serving under the headquarters of security-Kilinochchi (SFHQ-KLN), offered their financial and work support for the construction of a new house to a homeless family in Kanakapuram, Kilinochchi.",1,6484,@@2559173,homeless,lk,0.81315434,True
"Review : After Gandalf the wizard convinces Thorin that he needs to embark on the journey , a motley group is assembled , which includes the Hobbit , Bilbo Baggins . Baggins the burglar is the only one with the skill and guile necessary to steal the gem that Thorin needs to reclaim the kingdom - the Arkenstone . However , Baggins does have his own secrets from Gandalf and the gang .","Review: After Gandalf, the sorcerer convinces Thorin that he must embark on the trip, a heterogeneous group is assembled, which includes the Hobbit, Bilbo Baggins. Baggins The burglar is the only one to have the competence and the cunning necessary to steal the gem that Thorin needs to recover the kingdom - Arkenstone. However, Baggins has its own secrets of Gandalf and Gang.",0,6402,@@2034414,in-need,in,0.9454637,True
"It is clear from the reaction Latif Hyderi the uncle of Tooba Mohammad Yahya has received from the Afghan community in Montreal that the community is in need of information in their own language . "" Our solution to that , "" says Kamateros , "" is that you have to open that up even more . It 's a normal reaction for the community to retract and heal their wounds . No community wants to be stigmatized as violent . Changing perceptions does n't happen overnight but , for those with the information , they can act if they wish . ""","It is clear from the Latif Hyderi reaction to Tooba Mohammad Yahya has received from the Afghan community in Montreal that the community needs information in its own language. ""Our solution to that"", explains Kamateros, ""is that you have to open even more. It is a normal reaction for the community to retract and heal their injuries. No community wants to be stigmatized as violent. Changing perceptions does not occur overnight, but for those who have information, they can act if they wish.""",0,5136,@@1206939,in-need,ca,0.96448886,True
"MassTLC 's Mosaic Award , for supporting inclusion and diversity in the Massachusetts tech ecosystem , will be presented to Jackie Glenn , former Vice President for Global Diversity and Inclusion at Dell EMC . A first-generation immigrant and EMC 's first Global Chief Diversity Officer , Glenn set the pace for global D&amp;I across a global workforce of 145,000 employees in 180 countries , reshaping organizational policies relating to women , people of color , transgender , and other communities across the enterprise .","The Masstlc's Mosaic Award, to support inclusion and diversity in the Massachusetts technological ecosystem, will be presented to Jackie Glenn, former vice-president of diversity and global inclusion at Dell EMC. Immigrant of first generation and the world's leading world diversity of the EMC world diversity, Glenn gave the pace of D & Amp; I On a global workforce of 145,000 employees in 180 countries, reshaping organizational policies relating to women, people of color, transgender and other communities across the company.",0,7718,@@40026833,immigrant,ng,0.9810733,True
"But if we do n't turn things around , things are going to get very uncomfortable . My job is to make great pictures and get people to see what 's going on . It 's not hopeless , we can turn things around , but we have to first realize there 's a problem .","But if we don't do things, things will become very uncomfortable. My job is to take superb photos and bring people to see what's going on. It's not desperate, we can change things, but we must first realize that there is a problem.",0,7518,@@1462063,hopeless,us,0.8063603,True
"There are many philosophical and ethical factors to consider . But these are of relatively low significance given the need to look at the ground realities . We need to keep at the first position in our minds the need to ensure human safety , to give people what they need and by doing so make them a little less vulnerable to calamity -- in whatever form it comes .","There are many philosophical and ethical factors to consider. But these have a relatively low meaning given the need to look at the realities of the soil. We must keep in the first position in our mind the need to ensure human security, to give people what they need and, in doing so, make them a little less vulnerable to calamity - in any form whatsoever.",0,8119,@@19217933,vulnerable,pk,0.80116373,True
useless venture by bitter an jittery partner .... please re direct your negative energy to AFGHANISTAN an IRAQ ... WE have CHINA an no amount of useless an hopeless threats will suffice ...,Unnecessary venture by biting a nervous partner ... Please direct your negative energy to Afghanistan an Iraq ... We have China a quantity of unnecessary and useless threats will suffice ...,0,1737,@@1811808,hopeless,ke,0.83707374,True
"A new law in India passed this year makes education free and compulsory for children . The law may help young girls like Mya Harwal , 10 , who lives in a New Delhi slum . Many poor families have preferred to invest in education for boys , since they are more likely to provide for their parents later in life .","A new law in India adopted this year makes free education and compulsory for children. The law can help young girls like Mya Harwal, 10, who lives in a slum in New Delhi. Many poor families preferred to invest in education for boys because they are more likely to provide for their parents later in life.",0,8196,@@1527215,poor-families,ca,0.9899727,True
"Meanwhile "" throughout this island , the high level of suicide is terrible and terrifying . "" As Christians "" we can give hope , where a person feels only darkness and hopelessnes , "" he said .","Meanwhile ""on this island, the high level of suicide is terrible and terrifying."" As Christians "", we can give hope, where a person only feels darkness and desperate,"" he said.",1,10173,@@2867350,hopeless,ie,0.97617334,True
"These figures , Mr. Eliasson explained , also include 20 million refugees for the purpose of "" statistical correctness "" and despite there being a "" different legal regime "" for them as compared to migrants .","These figures, explained Mr. Eliasson, also include 20 million refugees for ""statistical correction"" purposes and despite a ""different legal regime"" for them compared to migrants.",0,5903,@@10066365,refugee,pk,0.9634458,True
More than a million refugees and migrants arrived in Europe in 2015 -- many of them fleeing the war in Syria -- in the worst crisis of its kind to face the continent since World War II .,More than a million refugees and migrants arrived in Europe in 2015 - many of them fleeing the war in Syria - in the worst crisis of this kind to face the continent since the Second World War.,0,3905,@@10020757,refugee,pk,0.9956909,True
"Such is Mr Festus Keyamo , SAN standing before a broken mirror of his new found bride master and desecrated yoman job with shattered and shredded chameleonic images of a man with chronic mentality of corruption , deceits and hopelessness .","This is Mr. Festus Keyamo, San standing in front of a broken mirror of his new wedding master found and the work of a profane Yoman with broken and shredded chameleonic images of a man with a chronic mentality of corruption, misleading and despair.",0,7938,@@24248665,hopeless,ng,0.90807194,True
"It is said that more than 300,000 migrants made the perilous voyage across the Mediterranean this year with some 3,700 being reported missing or dead .","It is said that more than 300,000 migrants have made the perilous travel through the Mediterranean this year, some 3,700 disappeared or dead people.",0,7927,@@15062610,migrant,jm,0.9279765,True
"As a fashion icon , Rissa knows the importance of taking proper care of her clothes . Samsung 's digital washing machine is fully-automatic and gets laundry done with just the touch of a button . Its built-in Ecobubble Technology helps laundry detergent permeate through fabric better , washing clothes thoroughly but gently . Best of all , it can provide up to 70 percent energy savings , washing clothes as efficiently and effectively in cold water as other washing machines do with hot water , which a practical mom like Rissa fully appreciates . Indeed , gone are the days of washing machines in need of constant supervision . Samsung 's digital washing machine makes doing laundry an effortless affair , allowing Rissa to focus her energy on being a parent .","As a fashion icon, Rissa knows the importance of taking care of her clothes. Samsung's digital washing machine is fully automatic and laundry with a simple button key. Its integrated Ecobubble technology helps detergent to perfection through the fabric, wash clothes carefully but slowly. Better still, it can provide up to 70% energy savings, wash clothes as efficiently and effectively in cold water than other washing machines with hot water, which a practical mother like Rissa fully appreciates. Indeed, it is over time of washing machines that need constant supervision. Samsung's digital washing machine makes the laundry an effortless affair, allowing Rissa to focus your energy on being a parent.",0,1008,@@1052650,in-need,ph,0.9835265,True
"But women continue to outlive men , with the average female born between 2013 and 2015 expected to live until a ripe old age of 84.5 years compared to 80.4 years for blokes .","But women continue to survive men, the average woman born between 2013 and 2015 should live until the mature age of 84.5 years, compared to 80.4 years for guys.",0,1863,@@20900573,women,au,0.90367407,True
