original_text,text,pcl_label,par_id,art_id,topic,country,similarity,is_augmented
"Dhaka , May 17 ( UNB ) - The three-day 2nd international conference on Disability and Disaster Risk Management ( DiDRM ) ended in the city on Thursday with the 9-point Dhaka Declaration emphasizing inclusion of disabled people , establishment of a focal point and GO-NGO collaboration in disaster risk management .","Dhaka, May 17 (UNB) - The second three-day International Conference on Disability and Disaster Risk Management (DIDRM) ended in the city on Thursday, with the Dhaka Declaration highlighting the participation of persons with disabilities, establishing a focus and GO-NGO collaboration in the field of disaster risk management.",0,592,@@24693540,disabled,bd,0.9782811,True
"A federal judge has overturned the conviction of a former New York City policeman accused of plotting to kidnap , kill and eat young women .","A federal judge overturned a conviction for a former New York City police officer accused of kidnapping, killing and eating young women.",0,789,@@2606664,women,gb,0.9439646,True
The report stated B.C. also had the highest income gaps between rich and poor families .,The report points to the highest income gap between the wealthy and poor households in British Columbia.,0,2446,@@1253351,poor-families,ca,0.7519268,True
"November 21 , 2017 , 8:39 pm All signs are that the sins of errant political potentates who stood to gain from the biggest ever financial crime in Sri Lanka -- the Treasury bond scams -- will be laid on a lesser person who has no political future to worry about and is in a position to run away , flashing a foreign passport . One should n't be so na ? ve as to believe the bond drama , which is not yet over , will have an ending different from the frustratingly predicable climax of an edge-of-your-seat Bollywood thriller , packed with adrenaline-pumping action , with some cliffhanging moments thrown in for good measure . In other words , it will end like butler-did-it whodunnit with a hopelessly anticlimactic denouement . We bet our bottom dollar that there will be something similar to the report of the second COPE ( Committee on Public Enterprises ) report on bond scams . The political crooks who are too big to be caught will have the last laugh !","November 21, 2017 at 8:39 pm, all signs suggest that the wrong politically powerful evil will profit from the biggest financial crime (fiscal bond scam) ever in Sri Lanka, which will be placed on a smaller person with no political future and can worry and have the ability to escape, glittering foreign passport. Shouldn't a person be that naive? Ve believes that the unfinished bond drama will be different from the frustratingly predictable climax of the Bollywood thriller in your seat, and is filled with adrenaline pump action and has some unsolved moments. In other words, it will end like Butler-did-it-whodunnit and end with desperate disgust. We bet that our minimum dollar will have a report similar to the second COPE (Committee for Public Enterprises) on bond scams. A political liar who is too big to catch will bring the last laugh!",0,1513,@@21810800,hopeless,lk,0.90826935,True
"Of his immediate family , his father , Abdullah Kurdi , was the only survivor . Other relatives , including an aunt and uncle , made it to Canada as refugees .","His father, Abdullah Kurdi, was his immediate family and the only survivor. Other relatives, including their aunt and uncle, traveled to Canada as refugees.",0,1889,@@7526627,refugee,in,0.96646166,True
He said government would continue to import food to ensure no one starves after an El Nino-induced drought left up to 4.5 million or a quarter of the rural population in need of food aid .,He said the government will continue to import food to ensure that after 4.5 million or a quarter of the remaining El Nino-induced drought is needed.,0,8111,@@13756471,in-need,gh,0.8973183,True
"With the inaugural award ceremony being last year , the Zuri awards sought out to recognize and honor women that go unnoticed for the things they do for their communities .","At the inaugural awards ceremony last year, Zuri seeks recognition and respect for women who have not noticed what they have done for their community.",0,4362,@@23634771,women,ke,0.8876739,True
"US imposes visa sanctions on Myanmar , Laos over refusal to accept deportees <h> The United States imposed visa sanctions on Myanmar and Laos Tuesday after both nations refused to take back immigrants Washington wants to deport , reports the Time .",The United States imposed visa sanctions on Myanmar and Myanmar after the two countries refused to take over the immigrants in Washington.,0,3813,@@25589861,immigrant,bd,0.8606123,True
He said the consultation during the summer holiday period disabled many people from participating in it .,He said the consultation during the summer holiday period disabled many people from participating in it .,0,4694,@@14246851,disabled,hk,0.69221926,False
"These places are vulnerable to flash floods for various reasons , including being on low-lying areas , rainfall exceeding 60mm over a short period of time , lack of drainage with monsoon or roadside drains suffering from overcapacity , besides being prone to high sea tides and overflow from rivers .","These places are susceptible to flash flood exposure for various reasons, including in low-altitude areas, with rainfall exceeding 60mm in a short period of time, lack of excessive drainage from monsoons or roadside drainage pipes, in addition to easy access to sea tides and river overflow.",0,5606,@@4654286,vulnerable,my,0.9332277,True
"Kolkata , Dec 7 A border protection grid on the lines of Unified Command set up in insurgency-hit states will soon come up in five eastern states sharing borders with Bangladesh to check illegal immigrants including Rohingyas .","Kolkata, on December 7, a border protection grid established on the unified order line in the rebellious sub-states will soon share borders with Bangladesh in five eastern states to inspect illegal immigrants, including the Rohingya.",0,6693,@@22095378,immigrant,in,0.90084267,True
The conference also decided to monitor the handicapped children bagging around the hot-spot areas with a view to determine whether they are genuinely disabled or some gang is working behind to do so .,The meeting also decided to monitor children with disabilities who were luggage around the hot spots to determine if they were genuinely disabled or some gangs are working to do so.,0,5011,@@14248867,disabled,pk,0.81074584,True
Ed Mahama : Ghana drowning in ' hopelessness ',Ed Mahama : Ghana drowning in ' hopelessness ',0,2119,@@9474489,hopeless,gh,0.6601626,False
"The WHO , in its report of a recent study in Kenya indicates that in areas where malaria already occurs , transmission intensity is expected to increase beside the length of the transmission season . It is also expected that malaria will spread into new locations , particularly the higher altitudes of the highlands , where its prevalence is not currently actively monitored or forecasted . Communities living at altitudes above 1,100 meters are more vulnerable to malaria epidemics due to lack of immunity , lack of preparedness , climate variability and other factors .","In a recent study conducted by WHO in Kenya, the intensity of transmission is expected to increase next to the length of the transmission season in areas where malaria has occurred. It is also expected that malaria will spread to new sites, especially at higher elevations in the highlands, where its prevalence has not been actively monitored or predicted. Communities living at an altitude of 1,100 meters are more susceptible to malaria epidemic due to lack of immunity, lack of preparation, climate variability and other factors.",0,8225,@@3511402,vulnerable,za,0.98321545,True
"The 64-year-old of Pakistani origin says sales have plummeted at his California clothing stores in San Diego 's San Ysidro district , which borders Tijuana , Mexico . He blames US President Donald Trump 's fierce rhetoric against immigrants , especially Mexicans .","The 64-year-old Pakistan Origin says sales plummeted in his California clothing store in the San Isidro region of San Diego, which borders Mexico's Tijuana. He accused U.S. President Donald Trump of his fierce comments on immigration, especially Mexicans.",0,1940,@@21628673,immigrant,ke,0.9419681,True
Wakatipu had encouraged women members at a time when rowing was regarded as ' ' a gentlemen 's game ' ' .,"Wakatipu encouraged female members, when rowing was seen as a ""game for gentlemen"".",0,6427,@@52353,women,nz,0.9726391,True
These sub-Saharan nations are among the most vulnerable to the effects of global warming .,These sub-Saharan countries are most vulnerable to global warming.,0,3732,@@1835924,vulnerable,ke,0.95866257,True
"Some analysts saw the rapidly diminishing surplus posing a risk for the ringgit . "" The current level of current account surplus is a very low buffer to potential capital outflows . The ringgit still remains vulnerable , "" said Michael Wan , analyst at Credit Suisse in Singapore .","Some analysts see too much surplus poses a risk to ringgit. ""The current current account surplus is a very low buffer for potential capital outflows. Ringgit remains vulnerable,"" said Credit Suisse analyst Michael Wan.",0,2430,@@2132210,vulnerable,sg,0.9656248,True
"Aklima Sultana , a teacher of the institution , told The Daily Star , ? I feel very proud when I think I teach underprivileged students coming from very poor families. ?","Aklima Sultana, a teacher at the institution, told Daily Star, ? I feel very proud when I think the students I teach slums come from very poor families. ?",1,1482,@@4543046,poor-families,bd,0.9081,True
She said nations need to pull together to deal with the world 's 60 million displaced people by rebuilding a coordinated and orderly system for dealing with refugees and migrants .,She said the country needs to deal with refugees and immigrants by rebuilding a coordinated and orderly system to deal with the world’s 60 million displaced people.,0,351,@@8862625,migrant,ph,0.7884913,True
"She wrote on her blog in a Nov. 2 post titled "" Melissa Explains It All "" that she had decided to come forward after women made accusations against other prominent men in entertainment and politics , and the #MeToo social media movement .","She wrote on her Nov. 2 blog titled “Melissa explains it all” and decided to raise allegations among women against other outstanding men in other fields of entertainment and politics, as well as the #MeToo social media campaign.",0,7682,@@21860479,women,pk,0.94597054,True
"She specified these because "" women have always formed a disproportionate percentage of the vulnerable in our society to empower citizens who contribute meaningfully to their own development and as effective partners in nation building "" .",She pointed out this because “women always constitute disproportionate proportions of those who are vulnerable in our society to enhance citizens who are meaningful contributions to their own development and to their effective partners in national construction”.,0,2579,@@21807251,vulnerable,gh,0.89773214,True
Zuma also took a swipe at the institutions of higher learning for depriving students from poor families a chance to be educated .,"Zuma is also scanning in higher education institutions, giving students deprived of poor families the opportunity to receive education.",0,744,@@30024917,poor-families,za,0.78904355,True
"Occupants of about 18 adjoining rooms in the area popularly called Frafra Lane , were also rendered homeless as their wooden structures were razed .",Residents of about 18 adjacent rooms in the area were also homeless as wooden buildings were razed.,0,4670,@@17271707,homeless,gh,0.8155862,True
"Which leads us to the other side of the coin , and an area economists and demographers in Australia need to watch closely , given the uneasy rise in anti-immigration sentiment . Can boundless immigration continue to be used to prop up an economy that requires constant growth to prop up its housing ponzi ? Which begs the greater question -- what if the immigrants do n't come to fill the gap ?","This brings us to the other end of the coin, and Australia’s regional economists and demographers need to pay close attention given the rising uneasiness of anti-immigrant sentiment. Can unlimited immigration continue to be used to support an economy that requires constant growth to support its housing Ponzi scheme? Which raises the bigger question - What if immigrants don't fill the gap?",0,999,@@16216511,immigrant,au,0.87179655,True
"In 2017 it is not unusual for families to be living in their cars , in garages , or in substandard boarding houses . Food banks are unable to meet the soaring demands from not only beneficiaries but , increasingly , the working poor . Private charities , such as KidsCan and Variety , are overwhelmed by the demand from poor families for basic necessities .","In 2017, it was not uncommon for families to live in cars, garages or unqualified boarding houses. Not only are food banks unable to meet the soaring demands of beneficiaries, but more and more poor people are working. The need for basic necessities in poor families overwhelms private charities such as Kidscan and Variety.",0,6985,@@22263680,poor-families,nz,0.95491743,True
"The Ministry of Foreign Affairs wishes to inform members of the Public that the Nigerian High Commission in Nairobi has since sprung into action by ascertaining the circumstances of the arrest . It has found that the immigration authority of Kenya acted in accordance with their domestic laws regarding the apprehension , arrest and subsequent removal of illegal immigrants by cracking down on foreigners whose Visa had lapsed but who had continued to remain in Kenya illegally .",The Ministry of Foreign Affairs wishes to inform members of the public that the High Commission of Nigeria will then take action by determining the arrests. It found that Kenya’s immigration authority under its domestic law defeated illegal immigrants by suppressing foreigners who failed visas but continued to remain illegally in Kenya.,0,3584,@@15056380,immigrant,ng,0.88880634,True
"My fiance is a disabled United States ( US ) citizen . If I go up and marry him , can he file a petition for his wife ? He gets a disability cheque from the US government every month .","My fiancé is a disabled American citizen. If I go up and marry him, can he petition his wife? He gets disability checks from the U.S. government every month.",0,8161,@@15273846,disabled,jm,0.95693773,True
Migrants and refugees are by definition excluded from the history of the state as understood in national terms . That therefore also erases their own history of belonging to the political community that enjoys rights and claims upon that state .,"Immigration and refugees are defined as excluded from national history in countries as understood by ethnic terms. Therefore, this also eliminates the history of their belonging to the political community that enjoys the rights and claims of the country.",0,8355,@@3558171,refugee,au,0.881723,True
"Bhopal : Students of government schools the state are still deprived of textbooks even though the new academic session has begun . While students of private schools are fast covering their syllabus , government school students , who mostly belong to poor families , are lagging behind due official apathy . Parents said that they are visiting the market almost every day but shopkeepers say that books have not been supplied to them so far . "" The school education department was quick to adopt the NCERT syllabus from new academic session , but could not supply new books in the market on time . Our children are wasting time going to school without books , "" said Ram Gopal , one parent .","Bhopal: Even if a new academic conference has begun, public school students in the state are still deprived of textbooks. While private school students quickly covered their syllabus, public school students, mainly from poor families, lag behind the official indifference they should have. Parents say they are visiting the market almost every day, but the owner says that so far, no books have been provided to them. ""The school education department quickly adopted the NCERT syllabus through the new academic conference, but was unable to provide new books on time. Our children are wasting time without books to go to school.""",0,4016,@@19077093,poor-families,in,0.9068766,True
""" It 's wonderful for one to use part of one 's achievements to help God 's people . You will not be remembered by how much your bank account or business was a success but for your contributions and support to others in needy situation , "" explained the IPP Executive Chairman .","""It's great for a person to use a portion of his achievements to help God's people. You won't be much successful with your bank account or business, but for your contribution and support to others in need,"" explained the Executive Chairman of the IPP.",1,1331,@@1866404,in-need,tz,0.9270688,True
"After all these sincere efforts has been made by our worthy rulers , no positive progress has been clued anywhere.Progress has stalled due to institutional failure on the part of the government policies and practices . In addition to policy ineffectiveness and corruption , Pakistan has not funded environmental protection efforts adequately . Consequently , today a majority of the population does not have access to potable water due to industrial waste and agricultural runoff that contaminates drinking water suppliesand are vulnerable to the horrendous waterborne diseases such as cholera , diarrhea , typhoid , bacterial infections , hepatitis , paratyphoid fever , bacillary dysentery , E.Coli infections , Salmonellosis etc.It is estimated that over 230,000 children die a year because of water-borne diseases . The standard of household water in USA is quite good than the packed treated water of Nestle or Aquafina etc over here .","No positive progress has been made anywhere after all these sincere efforts by our valuable rulers. Clinical stagnation due to institutional failures in government policies and practices. Apart from ineffective policies and corruption, Pakistan has not fully funded environmental protection efforts. Therefore, today, due to industrial waste and agricultural runoff, industrial waste and agricultural runoff that contaminates the supply of drinking water, drinking water supply is vulnerable to terrible water-based diseases such as cholera, diarrhea, typhoid, bacteria, bacterial infections, hepatitis, hepatitis, polymeningitis, diseases that cause diseases, and other terrible diseases. Due to water-borne diseases, 230,000 children die every year. The U.S. household water standards are packed with treated water than Nestle or aquafina.",0,8002,@@4553449,vulnerable,pk,0.9584496,True
Hi ! I 'm a 29 year old man and in a bit of a rut dating wise . I 've always had self-esteem issues and I find the likes of Tinder really hard . Do you have any advice for widening my social circle and meeting/approaching women and flirting ? I spend most nights out with friends worried that I would just be bothering people rather than enjoying new interactions !,"Hello ! I'm a 29 year old man, a little wise. I always have self-esteem issues and I find people like Tinder working very hard. Do you have any suggestions for expanding my social circle, getting to know and flirting with women? I spent most of the nights with friends, worried that I would bother people rather than enjoy the new interaction!",0,676,@@25800768,women,ie,0.9238748,True
"The EU signed a migrant deal with Ankara in March , in which Turkey would take back refugees seeking asylum in the EU in exchange for a multibillion-euro aid package and political concessions , including a visa-free regime for Turkish citizens .","The EU signed an immigration agreement with Ankara in March, where Turkey will regain refugees seeking asylum in the EU in exchange for billions of euros in aid packages and political benefits, including a visa-free regime for Turkish citizens.",0,1527,@@9454673,migrant,ke,0.94465405,True
"' A number of recent high-profile cases where vulnerable migrant workers have been underpaid and exploited at work have exposed unacceptable gaps in the system . While the Government acknowledges that the majority of employers do the right thing by their employees , we will not tolerate exploitation in Australian workplaces , ' she added .","``Many recent high-profile cases have been exposed to unacceptable gaps in the system by vulnerable immigrant workers underpaid and exploited at work. While the government recognizes that most employers will do the right thing by employees, we will not tolerate exploitation in the Australian workplace. ”",0,7253,@@14860802,vulnerable,au,0.9448525,True
He said his committee was looking into the possibility of increasing the number of Burundi refugees being transported to the Kigoma refugee camp to ease pressure on the Kagunga camp .,He said his committee is looking at increasing the number of Burundian refugees being transported to Kigoma refugee camps to relieve pressure on Kagonga camps.,0,6075,@@1921089,refugee,tz,0.9496411,True
""" Kiambu has enough resources to fund all activities , but the looming smuggling of disabled persons from Tanzania and other counties has devastated our activities , "" Nyokabi said .","""Kiambu has enough resources to fund all activities, but smuggling of disabled people from Tanzania and other counties is imminent,"" Nyokabi said.",0,6388,@@22151738,disabled,ke,0.9175629,True
But she said that she is determined to achieve her goals and hopes that she will be granted refugee status before she finishes her studies .,But she said she was determined to achieve her goals and hoped to obtain refugee status before completing her studies.,0,2366,@@19635422,refugee,ie,0.91790134,True
"Many gym-goers swear by the "" anabolic window "" , a claim that the protein needs to be consumed within minutes of stopping exercise for any gains to be realised . This is hype . The window is probably 24 to 48 hours .",Many gym visitors swear to the “anabolic window” that claims that the protein needs to be consumed within minutes after stopping exercise to achieve any gain. This is hype. The window is about 24 to 48 hours.,0,8088,@@2646612,in-need,za,0.96670943,True
""" Many traders from the Klang 's Little India enclave are in need of foreign labour to sustain their businesses in the long run .",""" Many traders from the Klang 's Little India enclave are in need of foreign labour to sustain their businesses in the long run .",0,8024,@@9801545,in-need,my,0.73452175,False
""" The Ministry of Interior is responsible for fighting against trafficking when it does occur . The Ministry of Justice is responsible for the laws . And the Ministry of Labor works with other relevant ministries regarding immigrant work . ""","""The Ministry of the Interior does have a responsibility to fight when trafficking occurs. The Ministry of Justice is responsible for the law. The Ministry of Labor and other relevant departments have the work of immigration.""",0,1111,@@7966886,migrant,my,0.9538567,True
"Witnesses said immigrants angry at delays in getting asylum set fire to trashcans and tyres early in the morning , and threw stones at police who intervened to break up the protest .","Witnesses said migrants were angry at the shelter delay and set fires at trash cans and tires in the early morning and then threw stones at police, who intervened to undermine the protests.",0,8215,@@4255037,immigrant,za,0.8702487,True
"However , Mr. Tusk said that with Sri Lanka expecting maximum support from the European States , it was vital that the government of Sri Lanka paid particular attention to the illegal immigrants entering Europe .","However, Mr. Taske said that Sri Lanka expects European countries to receive the greatest support and that the Sri Lankan government is particularly concerned about illegal immigration entering Europe.",0,6299,@@14918717,immigrant,lk,0.75922567,True
"Money was tight -- Catherine worked shifts as a relief counselor at the native women 's shelter in the village -- but she did what she could as a single mom , and made sure all her boys played lacrosse .",Money is tight - Catherine works as a rescue consultant at the village’s Aboriginal Women’s Shelter - but she does her own thing as a single mother and makes sure all her boys play lacrosse.,0,3263,@@21192204,women,ca,0.8471073,True
Other Asian companies will closely watch the performance of this handful of high-yield bonds in the secondary markets . Many of these companies are in need of capital but are hesitant to tap markets due to volatile prices . <h> related,Other Asian companies will closely monitor the performance of such high-yield bonds in the secondary market. Many of these companies require capital but are hesitant due to price fluctuations. <h>Related,0,7523,@@401525,in-need,hk,0.95550704,True
"In light of the dynamism that continues to be seen in migration in Latin America and the Caribbean , the report signals that intergovernmental forums -- both in and outside the region -- are including in their agendas a common stance to defend migrants ' human rights and reject the restrictive , unilateral measures used by some developed countries that are destinations for Latin American and Caribbean emigrants .","Given the vitality that continues to be seen among immigration in Latin America and the Caribbean, the report shows that both inside and outside the region, intergovernmental forums have incorporated a common position on defending the human rights of immigrants in their agenda, rejecting some restrictive, unilateral measures that are certain businesses that are Latin America and Caribbean American and Marimi.",0,5925,@@4656898,migrant,jm,0.86330926,True
""" Data centers are especially vulnerable here in the Philippines because of the increased possibility of fluctuations and outages , "" says Santos .","""Data centers are particularly vulnerable in the Philippines due to the increased likelihood of volatility and disruption,"" Santos said.",0,68,@@3295868,vulnerable,ph,0.9261122,True
2 . Limiting interest charged in relation to the OCR . Loan sharks target the poor and keep them trapped in the prison of poverty with crippling interest rates . Government can help here with some protection for the vulnerable .,2. Limit interest related to OCR. Loan sharks target the poor and trapped them in impoverished prisons with severe interest rates. The government can help the vulnerable.,1,6931,@@20681266,vulnerable,nz,0.9594819,True
"Calling the range a "" tribute "" to the two women , Simone wanted to ensure she also injected some of her personality into proceedings .","Simone called the scope a ""tribute"" to the two women to ensure she also injected some personality into the lawsuit.",0,2317,@@97065,women,ie,0.8000417,True
"Texas also reinstated left-handed pitcher Martin Perez from the 10-day disabled list to start the series opener against Boston . To make room on the 25-man roster , right-hander Keone Kela was put on the 10-day DL with right shoulder soreness and lefty Dario Alvarez was optioned to Triple-A Round Rock .","Texas also recovered left-handed pitcher Martin Perez from a 10-day roster of disabled people to start the series against Boston. To make room in the 25-man roster, right-hander Keone Kela was placed on the 10-day DL with a sore right shoulder while Dario Alvarez on the left and right was selected as the Triple-A round rock.",0,6162,@@19299349,disabled,ca,0.9530297,True
""" In Metro Manila , 7,464 families of disabled cyclists were plunged deeper into poverty because their breadwinners have been maimed and are no longer capable to work , "" Pagdilao explained .","""In Metro Manila, 7,464 families with disabled bicycles are even more impoverished because their breadwinners are ridiculed and no longer able to work,"" Pagdilao explained.",1,5251,@@3389336,disabled,ph,0.8714988,True
"You never know how someone may be feeling , we tend to be masters at concealing appearances , presenting a false facade of a carefree student . Never underestimate the little things , a simple smile can be contagious . If you feel in need of a reason to smile , why not head over to the Puppy Room on wednesday or go relax at Chill Ville . Or escape the wet , windy weather by watching ' Babadook ' .","You never know what someone feels, and we tend to cover up the looks of a master who presents the false appearance of a carefree student. Never underestimate small things, a simple smile can be contagious. If you need a reason to smile, why not head to the puppy room on Wednesday or relax in Chill Ville. Or avoid wet, windy weather by watching ""babadook"".",0,6875,@@21280562,in-need,ie,0.9723476,True
""" The trends reflect the impact of food marketing and policies across the globe , with healthy nutritious foods too expensive for poor families and communities , "" a statement quoted him saying .","""Trends reflect the impact of global food marketing and policy, and healthy nutritious foods are too expensive for poor families and communities,"" a statement said.",0,7260,@@21034370,poor-families,bd,0.9429081,True
"Collaborations of this kind not only serve to help feed those most in need , they also aid in reducing environmental waste . "" Donating the surplus food at the end of the trading day instead of throwing it away means big savings are made on disposal costs , "" Mooney told reporters after the project launch at Pasar Borong KL here today .","This collaboration not only helps feed people in the most need, but also helps reduce environmental waste. ""Donating surplus food at the end of the trading day instead of throwing it away means savings a lot of money,"" Mooney told reporters after launching at Pasar Borong KL today.",0,3515,@@18248715,in-need,sg,0.9378858,True
Trump on Friday signed an executive order suspending the US refugee resettlement program for 120 days .,Trump signed an executive order on Friday suspending the U.S. refugee resettlement program for 120 days.,0,2418,@@16627885,refugee,jm,0.9903439,True
"The odd thing is that the creation of these colonies was something which these great men had no doubt whatsoever was for the good of the local African communities who they believed to be much in need of the benefits of "" modern civilization "" . They expected to be remembered as great benefactors of the continent , but are everywhere now reviled as cruel racists .","Strangely, the creation of these colonies is undoubtedly the benefit of these great men, which is for the local African community, who believe they are in great need of the benefits of ""modern civilization"". They are expected to be remembered as great benefactors on the continent, but now they are full of cruel racists.",1,8881,@@10065410,in-need,ke,0.9349708,True
"New Delhi : In the run-up to the 2019 Lok Sabha elections , the Narendra Modi government has been highlighting the success of the Pradhan Mantri Ujjwala Yojana , the scheme that provides free cooking gas connections to poor families .","New Delhi: In the 2019 Lok Sabha elections, the Narendra Modi government has been highlighting the success of Pradhan Mantri Ujjwala Yojana, a program that provides free culinary gas connections for poor families.",0,5831,@@24927536,poor-families,in,0.9763637,True
"LAWAS : The charred remains of a disabled teenager was found in the bathroom of a semi-detached wooden house at a palm oil plantation worker in Jalan Sundar at 9.40am , today .",Lawas: The burnt remains of a disabled teenager were found in the bathroom of a semi-detached wooden house in Jalan Sundar at 9.40am this morning.,0,2564,@@26275830,disabled,my,0.9438713,True
' Hope For Winter ' Project Aims To Keep SA Warm <h> The cold winter months in our country remain particularly challenging for poor families and the homeless people on the streets .,The “Hope for Winter” project aims to warm up SA<h>The cold winter in our country remains a challenge for poor families and homeless people on the streets.,1,2777,@@25158508,poor-families,gh,0.9345721,True
"A study published in the Canadian Medical Association Journal Open reports that between 2001 and 2011 , 787 migrant farm workers in Ontario were terminated and sent back to their countries of origin for medical reasons . It found the workers were a "" unique and vulnerable occupational group , "" because the federal government will take away an individual 's work visa if they get ill or hurt , then the provinces cut off access to health care .","A public report from a study published in the Journal of the Canadian Medical Association said that between 2001 and 2011, 787 immigrant farm workers in Ontario were terminated for medical reasons and returned to their country of origin. It found workers to be a “unique and vulnerable occupational group” because provinces can cut access to health care if the federal government becomes ill or hurts an individual’s work visa.",0,7416,@@8856030,vulnerable,ca,0.96716887,True
Jedd Gyorko had three hits including a home run and drove in five runs to spoil the return of Johnny Cueto after two months on the disabled list . Matt Carpenter and Harrison Bader also went deep while Yadier Molina singled three times .,"Jedd Gyorko had three hits, including a home run and driving on five runs, destroying Johnny Cueto's return after two months of disabled rosters. Matt Carpenter and Harrison Bader also went deeper, and Yadier Molina played three singles.",0,6460,@@25513977,disabled,ng,0.96889454,True
"Brussels said Athens must treat asylum seekers better so that other overstretched European Union states can send back migrants who had originally landed in Greece , in line with EU rules .",Brussels said Athens must treat asylum seekers better so that other overstretched EU countries can send back migrants who originally landed in Greece under EU rules.,0,1170,@@10273019,migrant,za,0.9930562,True
"Ramirez was only 13 when he was first introduced to the sport and honed his skills at the Tuloy Foundation in Muntinlupa , a haven built through the efforts of Fr . Rocky Evangelista that provides hundreds of underprivileged , abandoned and homeless children the opportunity to learn academics and sports in a safe and caring environment .","Ramirez was only 13 when he was first introduced to the sport and honed his skills at the Tuloy Foundation in Muntinlupa, a paradise built through the efforts of FR. Rocky Evangelista provides hundreds of impoverished, abandoned and homeless children with the opportunity to learn from scholars and sports in a safe and caring environment.",1,8268,@@2119837,homeless,ph,0.97985876,True
"In the U.S. , a nation of immigrants is banning many immigrants -- and the Land of Liberty is toying with authoritarianism . In France , a tolerant new president triumphed , but must constantly look over his shoulder at the far-right Front National .","In the United States, an immigrant country bans many immigrants - the Land of Freedom is teasing with authoritarianism. In France, a tolerant new president was able to win, but had to keep looking at his shoulders, in the far-right front country.",0,5174,@@19259313,immigrant,ca,0.9026418,True
"On the issue of a refugee fund for the AU , Conde said the fund is not practical but rather leaders should work towards stopping causes of conflict .","Regarding the AU refugee fund issue, Kant said the fund is not practical, but the reason why leaders should work to stop the conflict.",0,6002,@@19155653,refugee,ng,0.85684407,True
"Kganakga says , "" South Africa is one of the countries that has the highest number of people living with HIV and also the highest number of people newly infected with HIV . About 2 000 young girls and women every week get infected with HIV and how to deal with it as a country is to be able to look at this gender inequality , the young women being attracted by older men . The other issue is dealing with sexual reproductive health from a younger age so that we do n't wait until they are infected . ""","""South Africa is one of the most HIV-infected countries and the most recently infected with HIV. About 2,000 young girls and women get HIV every week, as a country face to face, and how to deal with this country is to be able to see this gender deficit, young women get attracted to our identities by young men. Has infected.""",0,7468,@@15734407,women,za,0.92509156,True
"He said in the case of the disabled children , when their parents were traced and interrogated , their responses often showed that they deliberately abandoned their children .","In the case of children with disabilities, their responses often indicate that they deliberately abandoned their children when their parents are tracked and interrogated.",0,4824,@@1879451,disabled,gh,0.8387181,True
Latest Ministry of Education figures show that more than half of students in decile one schools live in overcrowded houses and 42 percent are from poor families .,"The latest Ministry of Education data shows that more than half of the students in ten trains live in overcrowded houses, while 42% come from poor families.",0,5407,@@3247742,poor-families,nz,0.75818264,True
"Another important initiative could well be , within the framework of their official work agenda in Havana , the crafting of a message to President Barack Obama to express admiration for his principled stand in exercising constitutional-based executive authority for arresting the nightmare of deportation facing approximately five million undocumented immigrants -- among them thousands of Caricom-born citizens of the American Diaspora .","Within the framework of Havana's formal work agenda, a message was produced to President Barack Obama to express his nightmare of exercising the constitution-based administration to arrest approximately 5 million innocent immigrants in order to express his in principle stance, which is likely within the framework of Havana's formal work agenda.",0,3863,@@4661166,migrant,jm,0.8275698,True
"Born to a Muslim immigrant family , Nargis made her first screen appearance at the tender age of 4 , in the movie ' Talash-e-Haq ' in 1935 . She later went on to give several memorable performances in cinematic masterpieces such as ' Awara ' , ' Shree 420 ' , ' Barsaat ' and perhaps most memorably the Academy Award nominated film ' Mother India ' . India 's award for best film on national integration in the annual National Film Awards is named the ' Nargis Dutt Award ' in her honour .","Nargis was born into a Muslim immigrant family and first appeared in the 1935 film Talash-e-Haq when she was 4 years old. Later, she continued to perform several memorable performances in film masterpieces such as the films Awara, Shree 420, Barsaat and the Academy Award-nominated film Mother India. The best Indian film ""National Integration Award"" in the Indian National Film Awards of the Year is called the ""Nargis Duter Award"".",0,2268,@@18798226,immigrant,in,0.9650644,True
"Thousands of people made homeless in an eviction drive in Kalyanpur slum on Thursday are occupying the open spaces around the shanty town that they called home , after bulldozers razed their dwellings to the ground .",Thousands of people were homeless in a eviction drive in the Kalyanpur slum on Thursday because they called home to open space around the shanty town that was slums after bulldozers razed their residences.,1,2382,@@10133269,homeless,bd,0.93426013,True
""" I think a lot of the socio-economic and poverty issues and trauma-related issues that come from the history of colonialism really lead Indigenous women to be very vulnerable . "" <h> Minister says progress on number of Indigenous women",“I think many of the socioeconomic and poverty problems that come from the history of colonialism and the trauma-related issues do make indigenous women very vulnerable.”,1,9558,@@14934273,vulnerable,ca,0.9158297,True
"The fact that an immigrant visa case is pending would not automatically disqualify applicants from receiving nonimmigrant visas , but it is something the consular officer will take into consideration when applicants apply to renew nonimmigrant visas . Applicants for nonimmigrant visas must convince the consular officer that he/she does not intend to immigrate ( relocate permanently ) to the United States .","The fact that an immigration visa case is being tried will not automatically disqualify the applicant, but the Consular Officer will take this into account when the applicant applies for renewal of a non-immigrant visa. Applicants for non-immigrant visas must convince the consular official that he/she does not intend to (permanently relocate) to the United States.",0,6432,@@4523673,migrant,jm,0.80230117,True
