original_text,text,pcl_label,par_id,art_id,topic,country,similarity,is_augmented
"The quacks were criminally hopeless . People , how can a country host and win a world rugby championship and then proceed to host a highly successful football World Cup and many other big events , even produce a states man of world repute like Nelson Mandela , yet they ca n't get the simple matter of lopping off a boy 's foreskin right ?","The quacks were criminal hopeless. People, how can a country organize a rugby championship in the world and then organize an extremely successful World Cup and many other big events, even produce a repute from the world like Nelson Mandela, but don't you get the simple matter to weaken the foreskin of a boy?",0,921,@@17258613,hopeless,ke,0.93734396,True
"Hosting the lecture , executive director of CPJ Manzoor Hasan said "" This humanitarian crisis has created the largest refugee camp in the world . He also added that based on the latest data from UNHCR , the number of internally displaced person is the highest in the recorded history . ""","The Executive Director of CPJ Manzoor Hasan, who organized the lecture, said: ""This humanitarian crisis has created the largest refugee camp in the world. He also added that the number of internally displaced person in the recorded history is the highest data from UNHCR.",0,5650,@@24476404,refugee,bd,0.9722888,True
"According to Bloomberg , Mnuchin also told his staff that they should look ahead and focus on the Administration 's economic agenda , particularly tax cuts . But in order to get any trade or tax legislation through Congress , the White House will need the overwhelming support of Republicans in Congress , which Trump is endangering by equating shaved-headed white supremacists carrying Nazi flags with the protesters who sought to block their way , and also by his repeated attacks on individual G.O.P.ers , including McConnell and Flake . "" Trump is using the precious capital of the bully pulpit to talk about confederate monuments in between savage attacks on fellow Republicans , "" Holmes , the former aide to McConnell , told Politico Playbook . "" Just think about that . Not tax reform . Not repeal and replace . Not North Korean nuclear capabilities . No focused critiques on extremely vulnerable Democrats who have opposed him at every possible turn . ""","According to Bloomberg, Mnuchin also informed his employees that they should concentrate on the administration's economic agenda, in particular the tax cuts. But in order to obtain a commercial or tax legislation through the congress, the white house will need the overwhelming support of the Republicans in the congress, which endangers Trump by shaved white supremacists with Nazi flags with the demonstrators who tried to block their way, and also attempted through his repeated attacks on individual G.O.P.s, including McConn. ""Trump uses the precious capital of the bullying pulpit to talk about the monuments of the confederated between wild attacks on co -republicans,"" said Holmes, the former consultant of McConnell, to politico Playbook. ""Just think about it. Not tax reform. Do not remove and replace. Not North Korean nuclear skills. No focused criticism of extremely vulnerable democrats that have opposed him on every possible turn.""",0,6828,@@20062680,vulnerable,us,0.9262847,True
"UNICEF noted that girls are particularly vulnerable , and makeup about 65 percent of new adolescent infections worldwide . The world body added that fear of testing keeps many young individuals unaware of their status .",Unicef ​​noted that girls are particularly susceptible and make -up about 65 percent of the new young infections worldwide. The world body added that the fear of testing is not aware of many young people whose status is aware of it.,0,4933,@@9967526,vulnerable,gh,0.9358888,True
"Conversely , bridging capital is lowest in the marginal and vulnerable populations .","Conversely, bridging capital in the marginal and in need of protection is the lowest.",0,2343,@@2270762,vulnerable,ph,0.85918355,True
"Industrial effluents often flow into dumpsites . Barefoot scavengers or those wearing sandals risk treading on corrosive matter . Garbage coming from homes , which is friendlier to scavengers , shunts in leftovers of food . But it may also contain repulsive matter such as animal dung or even human faeces . It is remiss not to mention here that not all scavenging children come from poor families .","Industrial effluents often flow into dumpsites . Barefoot scavengers or those wearing sandals risk treading on corrosive matter . Garbage coming from homes , which is friendlier to scavengers , shunts in leftovers of food . But it may also contain repulsive matter such as animal dung or even human faeces . It is remiss not to mention here that not all scavenging children come from poor families .",0,4573,@@1955892,poor-families,tz,0.7322188,False
""" It is about providing that level of support for the young people in Nelson who are vulnerable really , "" said Alexander .","""It's about the young people in Nelson, who are really vulnerable to offer this support,"" said Alexander.",0,5403,@@2103077,vulnerable,nz,0.9514986,True
The people in Pakistan have invariably rejected religious parties with the agenda of enforcement of Shari'a through soft means . The women organisations fought against t the laws that discriminated against them at the height of the Zia Martial Law . There is a unanimity among the major parties about equal rights for minorities . There is thus no public sympathy for the cause of Daish in Pakistan . <h> 4 Comments,The people in Pakistan rejected religious parties with the agenda of enforcing Sharia with soft means. The women's organizations fought against the laws that they discriminated against at the height of the ZIA war law. There are unanimously among the large parties about equality of minorities. There is therefore no public sympathy for Daish's cause in Pakistan. <h> 4 comments,0,4699,@@4653523,women,pk,0.95963687,True
"This clearly distinguishes abuses of human rights -- whether committed in Myanmar or elsewhere , which gives the United Nations Security Council the authority to intervene , from matters of State such as the mismanagement of a State which we see from time to time where the UN is destitute of authority to intervene . One of the ways in which a domestic crisis could lead to a breach of international peace is when such a crisis would result in refugees fleeing borders , threatening the peace of neighbouring nations . Yet another would be if any of the parties involved in a domestic conflict were to spread its tentacles to other parts of the globe , thus threatening domestic or international peace in areas other than the one in which the crisis is taking place","This clearly distinguishes abuse of human rights - be it in Myanmar or elsewhere, which gives the United Nations Security Council to intervene from state issues such as the mismanagement of a state in which we see from time to time when the United Nations are an interventions of authority. One of the possibilities of how a domestic crisis could lead to a violation of international peace is if such a crisis lead to refugees who flee borders and threaten the peace of the nations. Another would, however, if one of the parties involved in a domestic conflict would spread their tentacles to other parts of the world, which threatens domestic or international peace in which the crisis takes place in other areas than the crisis of domestic or international peace",0,3789,@@20625070,refugee,lk,0.97170496,True
"In neighbouring West Bengal also on Wednesday , a homeless man accused of abducting children was tied to an electricity pylon and beaten to death with clubs . Police said three arrests have been made .","In the neighboring West Bengal, a homeless person who was accused of kidnapping children was also tied to a power pylon on Wednesday and to death with clubs. The police said three arrests were made.",0,7231,@@25167844,homeless,bd,0.85733163,True
It seems the increase in wealth inequality has also coincided with an increase in debt inequality . There have been many more middle class and poor families taking on debt . Do you see those trends as at all correlated or is there anything there ? <h> You Might Also Like,It seems that the increase in assets is also combined with an increase in debt inequality. There were many other middle class and poor families who have taken over debt. Do you see these trends correlated or is there anything? <h> maybe you like it too,0,1804,@@2600400,poor-families,us,0.9165317,True
"U.S. District Judge Nicholas Garaufis in Brooklyn ruled that the Deferred Action for Childhood Arrivals program , or DACA , can not end in March as the Republican administration had planned , a victory for Democratic state attorneys general and immigrants who sued the federal government .",The US district judge Nichola's Garaufis in Brooklyn decided that the moved measures for arrival in childhood (DACA) could not end in March because the Republican administration had planned a victory for democratic general attorney and immigrants who sued the Federal Government.,0,1585,@@23193233,migrant,ke,0.86504877,True
"Although policy change is needed in the early childhood development sector in South Africa , the first step is a change in mind-set . When one sees the conditions in which the children of poor families learn , it is clear that we do not value poor black children . Their lives and their future prospects are not valued in the way they should be . Additionally , we also need to recognise the importance of the first few years of a child 's life . This is a period of rapid brain development , which is greater than at any other time of a person 's life . Moreover , not only do the early experiences of a child shape their lifelong learning , it also affects their physical and mental health .","Although a change in politics is necessary in the development sector in South Africa in South Africa, the first step is a change in the way of thinking. When you see the conditions under which the children of poor families learn, it is clear that we don't appreciate poor black children. Your life and future prospects are not appreciated as you should be. In addition, we have to recognize the importance of the first years of a child's life. This is a time of fast brain development, which is greater than at any other time in a person's life. In addition, not only the early experiences of a child form his lifelong learning, but also on his physical and mental health.",1,3091,@@30091860,poor-families,za,0.9105054,True
""" The dull slur in his slow , loud voice tells me he is drunk , "" she writes . "" I know this tone ; it 's the tone of white wine and probably a few glasses of whisky . He is angry . Furious that I lost . His voice booms down the phone , ' You are pathetic , you are a hopeless cow , you are not to come home . You are an embarrassment . You ca n't stay at our hotel . ' ""","""The boring blow in his slow, loud voice tells me that it is drunk,"" she writes. ""I know this tone. It is the tone of white wine and probably a few glasses of whiskey. He is angry. Angry that I have lost. His voice is booming on the phone, 'You are pitiful, you are a hopeless cow, you will not come home. You are not a embarrassment. You don't stay in our hotel.""",0,7316,@@21918829,hopeless,ph,0.9084099,True
"He captured the frustration and hopelessness of poor whites of Scottish and Irish origin living in the Appalachian region of America , who have seen good-paying local factory jobs disappear or go abroad , and are worried that their children will be worse off than they are . They are furious with both the Republicans and Democrats for letting them down , and have found a voice in the "" outsider "" Donald Trump .","He conquered the frustration and hopelessness of poor white Scottish and Irish origin that lived in the Appalachian region of America and have disappeared the well-paid factory jobs or go abroad, and fear that their children will go worse than them. They are angry with both the Republicans and the Democrats because they let them down and found a voice in the ""outsider"" Donald Trump.",0,2090,@@15320272,hopeless,bd,0.8947958,True
"The children , between the ages of five and 12 , fell ill on Tuesday , soon after eating the meal of rice , lentils , soybeans and potatoes . The lunch , part of a popular national campaign to give at least one daily hot meal to children from poor families , was cooked in the school kitchen .","The children between the ages of five and twelve became sick on Tuesday, shortly after he had eaten rice, lentils, soybeans and potatoes. Lunch, part of a popular national campaign, to give children from poor families at least one daily hot meal, was cooked in the school kitchen.",0,785,@@398502,poor-families,ie,0.92333174,True
The Trump administration announced on Thursday that it will allow some 500 Somali immigrants to remain in the US for at least another 18 months .,The Trump government announced on Thursday that around 500 Somali immigrants will remain in the United States for at least another 18 months.,0,1543,@@25748524,immigrant,ke,0.9453183,True
"A team of experts across several disciplines at CDPH is working closely with local public health departments , vector control agencies and the medical community to ensure that California is responding aggressively and appropriately to the emerging threat of Zika virus . CDPH is actively monitoring all pregnant women with Zika infection in California . The Department is also collaborating with local health departments to provide assistance to families with infants born with Zika-related birth defects to ensure they receive appropriate medical care . Infants born to mothers with confirmed infections will be monitored for one year .","A team of experts in several disciplines at CDPh works closely with the local health departments, the vector control agencies and the medical community to ensure that California reacts aggressively and adequately to the emerging threat from the Zika virus. CDPh actively monitors all pregnant women with Zika infection in California. The department also works with the local health departments to support families with infants with Zika-related birth errors to ensure that they receive adequate medical care. Infants born by mothers with confirmed infections are monitored for a year.",0,3369,@@13696369,women,ph,0.9802257,True
"Tanned television chat-show host Robert Kilroy-Silk was elected as a UKIP MEP in the 2004 European Elections . But by the end of the year he 'd had enough . In January 2005 he announced his resignation from the party , and denounced members as "" bloody right-wing fascist nutters "" , before going on to set up right-wing , anti-immigrant "" vanity project "" Veritas .","Robert Kilroy-Silk, moderator of the Tanned Television Chat chat show, was chosen as a UKIP-MEP in the 2004 elections. But he had enough by the end of the year. In January 2005, he announced his resignation from the party and sentenced the members as ""bloody right -wing fascist nutter"" before he set up rights against immigrants ""Vanity Project"" Veritas.",0,4610,@@2751710,migrant,gb,0.9494288,True
"The vehicle plunged into a deep ditch , killing two children instantly and critically injuring six others , including women . The wounded persons were referred to a major hospital in Peshawar for treatment .","The vehicle fell into a deep trench and immediately killed two children and injured six more, including women. The wounded were transferred to a large hospital in Peshawar for treatment.",0,4305,@@19783084,women,pk,0.84842664,True
"But passengers heading to Hong Kong on Cathay Pacific 's three daily flights from New York complained about the lack of information from the airline on the status of their flights , watching hopelessly as other international flights from airlines such as British Airways and Qantas successfully took off from JFK 's Terminal 7 after the airport reopened .","However, the passengers who drove on the three daily flights from Cathay Pacific from New York to Hong Kong complained about the lack of information from the airline on the status of their flights and observed hopelessly how other international flights from airlines such as British Airways and Qantas successfully stopped from the JFK 'S -Terminal 7 after the airport was recovered.",0,7240,@@1765921,hopeless,hk,0.938988,True
These tele-health technologies benefit the disabled and elderly and deserve serious exploration by the government .,These Tele Health technologies benefit disabled and older people and earn a serious government.,0,5714,@@3349938,disabled,hk,0.91995174,True
"Rebuilding efforts are still ongoing in Lombok , where nearly half a million people were left homeless following a series of deadly earthquakes in July and August .","The reconstruction efforts will still take place in Lombok, where almost half a million people were homeless after a series of fatal earthquakes in July and August.",0,3359,@@40095966,homeless,sg,0.920214,True
"One of the outputs of Deliver for Good will be "" a stronger , more comprehensive "" evidence base that fills both gaps in knowledge and data on the impact of investment in girls and women .","One of the expenditure of Deliver for Good will be ""a stronger, more comprehensive"" evidence base "", which fills gaps in relation to knowledge and data on the effects of investments in girls and women.",0,839,@@14476988,women,bd,0.93576694,True
"The success on gender equality and gender mainstreaming at COP20 paved its way to COP21 in the landmark Paris Agreement ( PA ) . In decision 1/CP.21 of the PA , parties recognise that : "" Climate change is a common concern of humankind , parties should -- when taking action to address climate change -- respect , promote , and consider their respective obligations on human rights , the right to health , the rights of indigenous peoples , local communities , migrants , children , persons with disabilities , and people in vulnerable situations and the right to development , as well as gender equality , empowerment of women , and intergenerational equity . ""","The success in equality for gender and the gender mainstreaming at COP20 paved the way to COP21 in the Landmark Paris Agreement (PA). In Decision 1/CP.21 of the PA, Parties Recognis that: ""Climate Change is a Common Concern of Humankind, Parties Should - When Taking Action to Address Climate Change - Respect, Promote, and Consider Their Respective Obligations on Human Rights, The Right to Health, The Rights Of Indigenous Peoples, Local Communities, Migrants, Children, Personal Disabilities, and People in Vulnerable Situes and the Right to Development, As Well as Gender Equality, Empowerment of Women and Justice between the generations.",0,1436,@@15788089,vulnerable,bd,0.99201745,True
""" We 've given clear commitment to child refugees . ""","""We have a clear commitment to children's refugees.""",0,1415,@@22806685,refugee,sg,0.9607497,True
Poor captaincy and pace bowlers let Oz and Maxwell get away.Unadkat who did well in Zim found going tough against tougher opposition.The Part time spinners were better than the regular bowlers.Two overs from Raina could have been used instead of the pacers.Why was Rasool not used to partner Nadeem . Going in with one spinner was not going to be enough . Anyway some of the batsman got a good outing and captain needs to learn from this game .,Poor captaincy and pace bowlers let Oz and Maxwell get away.Unadkat who did well in Zim found going tough against tougher opposition.The Part time spinners were better than the regular bowlers.Two overs from Raina could have been used instead of the pacers.Why was Rasool not used to partner Nadeem . Going in with one spinner was not going to be enough . Anyway some of the batsman got a good outing and captain needs to learn from this game .,0,2195,@@443373,in-need,za,0.6921039,False
""" CBPR methods can increase our understanding of risk and protective factors in refugee and immigrant communities and contribute to development of culturally appropriate programming to address health disparities , "" Shirazi said via email . "" My use of CBPR has taken an innovative approach to addressing health disparities and building evidence-based community health programming . ""","""CBPR methods can increase our understanding of risk and protection factors in refugee and migration communities and contribute to the development of culturally appropriate programming to combat health differences,"" said Shirazi via e -mail. ""My use of CBPR chose an innovative approach to combating health differences and building up evidence -based health programs.""",0,1676,@@21249227,migrant,bd,0.9570041,True
"Rosanne Haggerty runs the New York City nonprofit Common Ground , which has launched an effort to find permanent housing for 100,000 chronically homeless people .","Rosanne Haggerty heads the non -profit community in New York City, which has tried to find permanent apartments for 100,000 chronic homeless people.",0,622,@@4038812,homeless,us,0.89513576,True
"In her apology letter that followed , she dug her hole even deeper . "" I 'm fully aware that Sikkim is an incredible host nation with so many refugees , "" she wrote , leaving everybody even more flummoxed .","In her following apology letter, her hole dug even deeper. ""I am very aware that Sikkim is an incredible guest nation with so many refugees,"" she wrote, leaving everyone even more flummods.",0,409,@@20550083,refugee,in,0.9733104,True
"During his visit , the COAS was given a detailed briefing on the pilot project of state-of-the-art Visual Rehabilitation Center for visually-disabled soldiers , which includes a computer lab , Braille , and vocational and recreational facilities .","During his visit, the CoAs received a detailed briefing about the pilot project of the state-of-the-art visual rehabilitation center for visually disabled soldiers, which includes a computer laboratory, Braille and a professional and leisure facilities.",0,902,@@9026021,disabled,pk,0.98717433,True
"The second issue concerns the example set by the Bodu Bala priests following their chieftain 's incarceration for intimidating a woman outside court for no reason . Their reaction was to travel to Seenigama Devalaya , which lies off the coast of Seenigama , situated on a small rocky islet . It 's a Devalaya where Devol Deviyo is the reigning deity . Apart from its other merits of providing succour to those in need , it has also gained a reputation as a place where many come to seek vengeance against their enemies .","The second problem concerns the example that the Bodu Bala priest presented for no reason after the detention of their chief for the intimidation of a woman outside the court. Her reaction was to travel to Seenigama Devalaya, which lies off the coast of Seenigama and is located on a small rocky island. It is a devalaya in which Devol Deviyo is the reigning deity. Apart from the other advantages of fulfilling the needy, it has also become a reputation as a place where many take revenge to take revenge against their enemies.",0,3635,@@25289795,in-need,lk,0.91264117,True
Free Premium <h> Italian anti-immigrant party demands immediate elections <h> Email to Friend,Free premium <h> Italian anti-immigrant party demands immediate elections <h> email to the friend,0,7785,@@15737047,immigrant,hk,0.99418175,True
"Hygiene products are not life-sustaining in the way that food or medicine is , they say . And repealing the tax has an impact on state and local revenues , which help fund programs that serve poor families .",Hygiene products are not life -supporting in the way in which food or medicine are. The lifting of the tax has an impact on state and local income that help to finance programs that serve poor families.,0,1207,@@19899286,poor-families,us,0.8786253,True
"This was also one of our favourite soundtracks from the hopelessly romantic movie Love Jones starring Larenz Tate and the gorgeous Nia Long who is aging so gracefully ! A Neo Soul packed album featuring hits such as "" Hopeless "" by Dionne Farris and "" The Sweetest Thing "" by Lauryn Hill . So will the Think Like A Man Too soundtrack top this previous three soundtracks ? We 'll just have to wait and see . ( Credit Image : madamanoir.com )","This was also one of our favorite soundtracks from the hopelessly romantic film Love Jones with Larez Tate and the beautiful Nia Long, which is so graceful! A neo soul album with hits like ""Hopeless"" by Dionne Farris and ""The Sweetest Thing"" by Lauryn Hill. So think like a man becomes a soundtrack in these previous three soundtracks? We just have to wait and see. (Credit: Madamanoir.com)",0,5554,@@2667387,hopeless,za,0.90824753,True
"The number rescued off Friday off Spain stood at 266 , who had been aboard 24 makeshift vessels , said a spokeswoman for the rescuers . Some 15 other boats in need of help were still being sought .","The number that was saved from Spain on Friday was at 266, which had been on board 24 provisional ships, said a spokeswoman for the rescuer. About 15 other boats that need help were still sought.",0,4331,@@21737849,in-need,gh,0.8808415,True
""" It is also important to know that now that they have been dispossessed of their fortress , the Boko Haram escapees will intensify their cowardly attacks on vulnerable targets if only to maintain an illusion of terror , but there should be no panic because the worst is over . ' '","""It is also important to know that Boko Haram's escape now, where they were expropriated, reinforce their cowardly attacks on endangered goals if they only maintain an illusion of terror, but there should be no panic because the worst is over. '",0,5318,@@16101907,vulnerable,ng,0.9387257,True
"Prior to the children she went through FGM or female genital mutilation . The two female students are not certain whether it was a North African country or the Middle East . She had been married to a husband , a trader who travelled alot . Each time the man went away , the wife would be sealed so she could not have sex . That is the purpose of FGM to stop women from cheating while husbands are away .","In front of the children she went through FGM or female genital mutilation. The two students are not sure whether it was a North African country or the Middle East. She was married to a husband, a dealer who had traveled a lot. Every time the man went away, the woman was sealed so that she couldn't have sex. This is the purpose of FGM to prevent women from being cheated on while husbands are gone.",0,5959,@@25636545,women,tz,0.96945715,True
"In Hong Kong , homeless shelters are operated by various NGOs and charities . Some , like Christian Concern for the Homeless in Sham Shui Po , receive funding from the Social Welfare Department . Others , like the Street Sleepers ' Shelter Society in the same district , are responsible for their own finances .","In Hong Kong, homeless accommodation is operated by various NGOs and charity organizations. Some, like Christian concern for the homeless in Sham Shui Po, receive funds from the social welfare department. Others, such as the Sleeper 'Shelter Society in the same district, are responsible for their own finances.",0,2177,@@17361342,homeless,hk,0.96169275,True
"NEW DELHI : Catholic leaders in India Friday slammed the national women 's rights watchdog for seeking to ban church confessions after two priests were arrested for allegedly raping and blackmailing a woman over 20 years . Two more priests are being investigated in the scandal that has rocked the Syrian Orthodox church in the southern state of Kerala since the 34-year-old woman reported her cycle of abuse earlier this month . The woman told police that the priests at the church used her confessions to blackmail her into having sex with them . India 's National Commission for Women Thursday called on the government to scrap confessions in all churches , saying they were being used to blackmail vulnerable women . The recommendation was made in a report to the government on sexual abuse in the church . The Kerala Catholic Bishops Council said the demand had hurt the religious sentiments of India 's Christian minority .","Neu -Delhi: On Friday, the Catholic leaders in India convicted the rights monitors of the national women for the ban on church enthusiasm, after two priests were arrested, two other priests are examined in the scandal that the Syrian Orthodox church in the southern state of Kerala shaked since the 34-year-old woman reported her abuse cycle at the beginning of this month. The woman told the police that the priests in the church used their confessions to blackmail them to have sex with them. India's National Commission for Women On Thursday, the government asked to scrap confessions in all churches, and explained that they were used to blackmail endangered women. The recommendation was drawn up in a report to the government on sexual abuse in the church. The Catholic Bishops' Council of Kerala said that the demand had violated the religious feelings of the Christian minority in India.",0,5176,@@25854305,vulnerable,pk,0.9441916,True
"Refugees stand outside their tent at the Ifo Extension refugee camp in Dadaab , near the Kenya-Somalia border in Garissa County , KenyaReuters","Refugees stand in front of their tent in the IFO extension refugee camp in Dadaab near the border between Kenya and Somalia in Garissa County, Kenyareuters",0,467,@@14527328,refugee,ng,0.9809339,True
"The biggest discrepancy , however , between the show and real life was Carrie 's relationship with Mr Big . She was the idyllic , hopelessly romantic girl and he was the tall , dark handsome man that swept in and changed everything . He was also hot and cold , but the worst for me was he came in again at the end of the last season , apparently changed and ended up with Carrie .","However, the greatest discrepancy between the show and real life was Carrie's relationship with MR Big. She was the idyllic, hopelessly romantic girl and he was the big, dark, good -looking man who changed everything and changed everything. He was also hot and cold, but the worst thing for me was that at the end of last season he came back in, apparently changed and Carrie landed.",0,6635,@@9379605,hopeless,hk,0.9654193,True
It is the sad fate of the arts and artists that they are the last ones to get attention from a government which has its hands full with concerns ranging from feeding the hungry and attending to the homeless and the victims of injustice .,It is the sad fate of the arts and artists that they are the last that attract attention from a government who are full of concerns that are enough of the hungry and victims of injustices.,1,7506,@@9984348,homeless,ph,0.9763429,True
"Medicaid is a federal-state collaboration originally meant for poor families and severely disabled people . Over the years , it 's grown to become the largest government health insurance program , now covering 1 in 5 Americans .",Medicaid is a collaboration of the state that is originally intended for poor families and severely disabled people. Over the years it became the largest state health insurance program that now covers 1 out of 5 Americans.,0,1995,@@22907327,poor-families,nz,0.9696864,True
"There are 13,000 refugees and 12,000 asylum seekers currently living in the country , Mrs. Mavis Abo , Protection Associate , at the United Nations High Commission for Refugees ( UNHCR ) disclosed on Monday .","Currently, 13,000 refugees and 12,000 asylum seekers who currently live in the country live.",0,5474,@@1811448,refugee,gh,0.86645544,True
"Construction of 50 , 000 housing units for estate workers was inaugurated at a function held at the Delkin Estate in Baduraliya on Tuesday ( 23rd September ) . These houses are being constructed under a concept of His Excellency the President Mahinda Rajapaksa to provide shelter to the homeless . The inauguration of the estate housing development programme was held in collaboration with the Ministry of Plantation and Industries by the Urban Development Authority . Hon Mahinda Samarasinghe Minister of Plantation and Industries graced the occasion as the Chef Guest .","The construction of 50,000 residential units for real estate workers was inaugurated on Tuesday (September 23) at a function on the Delkin Estate in Baduraliya. These houses are built under a concept of his excellence, President Mahinda Rajapaksa, to offer the homeless protection. The inauguration of the real estate apartment construction program was held in cooperation with the Ministry of Plantations and Industry by the urban development authority. Hon Mahinda Samarasinghe Minister of Plantations and industries adorned the occasion as a chef.",0,705,@@2806798,homeless,lk,0.94195086,True
"Largely belonging to poor families , they are pursuing the hazardous jobs in exchange of little money to support themselves .",Most of them are poor families and pursue the dangerous jobs in the exchange of little money to support themselves.,0,6892,@@4615843,poor-families,bd,0.80087334,True
"And like temporary refugees , they became the problem of the Izon sons and daughters in the corridors of government in Asaba , the delta state capital . For three days running they literally begged for transport fares to return to their bases in Benue state . When asked why do they want to return to Benue when their lifelines had been truncated severely the Illicit Law ? And why ca n't they engage in some other forms of businesses that are legal and stress free ?","And like temporary refugees, they became the problem of Izon sons and daughters in the government's corridors in Asaba, the Delta State Capital. For three days, they literally asked for transport tariffs to return to their bases in Benue State. When asked, why do you want to return to Benue if your life aspects had been cut off illegal law? And why can't you participate in other forms of companies that are legal and stress -free?",1,8407,@@1800720,refugee,ng,0.89156604,True
"The goal of the campaign was to raise awareness of the HIV epidemic in children and the need to prioritise children and mothers , to ensure that successes achieved in reducing infections are extended to the vulnerable group .",The aim of the campaign was to sharpen the HIV epidemic in children and the need to prioritize children and mothers to ensure that the success of reducing infections is extended to the endangered group.,0,1998,@@30097914,vulnerable,gh,0.8974743,True
""" I think it 's possible to do a large-scale operation of assisting refugees that ( also ) has a thorough screening component for security reasons , if there was enough political will to do so . I think both can be done , "" he said .","""I think it is possible to carry out a large-scale operation of refugees who have a thorough screening component for security reasons if there was enough political will. I think both can be done,"" he said.",0,2764,@@3576197,refugee,ca,0.938979,True
"Light School through Arrive in Kenya financial and technical support has established a dormitory housing more than 16 formers street kids and is also paying tuition , food and living expenses for for the kids from poor families who could not afford school fees , food and accommodation at Primary and secondary school level .","Light School Due to the arrival in Kenya Financial and Technical Support, a dormitory with more than 16 formers Street Kids has also set up and also pays tuition fees, food and living costs for children from poor families who have no school fees, food and accommodation at the basic and secondary level.",0,6447,@@13830096,poor-families,ke,0.96750546,True
The Disabled Drivers Association of Ireland said the most common non-aggressive excuse for ' invading ' an accessible space for disabled drivers is ' I 'll only be a minute ' . But that 's never the case and illegal parking like this causes genuine misery .,"The disabled Trivers Association of Ireland said that the most common non -aggressive excuse for the ""penetration"" of an accessible space for disabled drivers is ""I will only be a minute"". But that's never the case and illegal parking spaces like this cause real misery.",0,6482,@@14330608,disabled,ie,0.93843627,True
"Quoting one of the migrants named ' Ali ' , he said ' a coyote ' , someone who smuggles illegal immigrants into the US , had robbed them and then left them stranded .","Quoting one of the migrants named ' Ali ' , he said ' a coyote ' , someone who smuggles illegal immigrants into the US , had robbed them and then left them stranded .",0,4438,@@10035251,immigrant,bd,0.6964682,False
Religious freedomsMuslim American civil rights groups also expressed concern that Kavanaugh 's nomination will embolden the Trump administration to carry on with its hostility toward Muslims and immigrants .,Religious freedoms of the American civil rights groups were also concerned about the fact that Kavanaugh's nomination will encourage the Trump government to continue their hostility to Muslims and immigrants.,0,7558,@@25587258,immigrant,my,0.9152884,True
Zuckerberg says learned from Germany about defending migrants,Zuckerberg says he had learned from Germany about the defense of migrants,0,1928,@@7454566,migrant,in,0.95436114,True
"The mob violence at the start of 2016 has heightened popular fears of worse to come , and threatened to tip what was long a broadly welcoming mood that last September saw crowds cheering Syrian refugees arriving by train .","The mob authority at the beginning of 2016 increased the fears of the population before worse and threatened to make a tip, which was an inviting atmosphere for a long time, which last September the masses that Syrian refugees arrived by train.",0,6573,@@10043696,refugee,ph,0.86658037,True
"Rip these soldiers generally from both side come from rural , poor families with minmum qualification . Very sad to here the loss of a soul .","Rip These soldiers generally come from rural, poor families with minmum qualification. Very sad to here, the loss of a soul.",0,7701,@@19515360,poor-families,pk,0.9818567,True
"Just like their Meru brothers , the Mogakas are hot tempered . They prefer marrying Kwamboka , Kerubo and Kemunto because ; they believe women from other communities lack morals . Momanyis , Makoris and Mairuras are also clingy and hopeless in love and do not know how to let go !","Just like her Meru brothers, the mogacas are well mitigated. You dear Kwamboka, Kerubo and Kemunto because; They believe that women from other communities lack morality. Momanyis, Makoris and Mairuras are also affectionate and hopelessly in love and do not know how to let go!",0,2546,@@22287942,hopeless,ke,0.8596647,True
"After a long , rigorous selection process that included qualified men and women , Madam Eva Lokko has been confirmed by the PPP ? s National Committee as the Vice-Presidential pick for the December 2012 elections . Madam Lokko ? s character , background and experience are ground breaking in Ghanaian politics . Madam Lokko is an assertive and accomplished professional . She is a family woman who comes from a proud Ga home and tradition . She is fluent in Ga , Hausa , Twi , Fanti , English and Russian with working knowledge of French and has travelled to 44 countries . She has worked for the United Nations , Ghana Broadcasting Corporation ( GBC ) and operated as the CEO of a critical , youth oriented Non-Governmental Organization .","After a long, strict selection process that included qualified men and women, was Madam Eva Lokko confirmed by the PPP? S national committee as a vice presidency for the elections in December 2012. Madam Lokko? S character, background and experience break a way in Ghanaian politics. Madam Lokko is a assertive and accomplished specialist. She is a family woman who comes from a proud GA home and a proud tradition. She speaks fluently GA, Hausa, Twi, Fanti, English and Russian with working knowledge about French and has traveled to 44 countries. She worked for the United Nations, the Ghana Broadcasting Corporation (GBC), and worked as a CEO of a critical, youth -oriented non -governmental organization.",0,3098,@@1816276,women,gh,0.98698574,True
""" Out of the 30 samples of women , three tested positive for Stanozolol , Methenedionone and Nandrolone . Out of the 30 samples of men , 1 sample turned positive for Nandrolone and Stanozolol , "" a NADA release said .","""Of the 30 samples of women, three were tested positively for Stanozolol, Methedionon and Nandrolon. Of the 30 samples of men, 1 sample was positive for Nandrolon and Stanozolol,"" says a Nada release.",0,3675,@@765742,women,in,0.8939706,True
"Every ambulance in Wellington had been mobilised for hours , picking up the injured blown off their feet . Some ambulances broke down in the storm . We were trucked into the city around noon , "" work "" proving hopeless .",Every ambulance in Wellington was mobilized for hours and recorded the injured feet. Some ambulances collapsed in the storm. Around noon we were moved to the city around noon to turn out hopelessly.,0,865,@@24215917,hopeless,nz,0.8791776,True
