par_id,original_text,text,pcl_label,similarity,is_augmented
,"Another thing that is greatly in need are large HDPE water storage tanka. 500 liter and 2000 liter tanks sell at Rs. 5600 and Rs 23,800 , repectively . Even in semi-rural areas with pipe-borne water supplies , water is being supplied only for a couple of hours a day , so the ability ti store water is essential . A family of 4 needs a minimum of 75 gallons of water a day for all purposes . <h> Leave a Reply","Another thing that is very necessary is the great HDPE water storage tank. 500 liter and 2000 liter tanks are sold in RS. 5600 and RS 23,800, repectively. Even in semi-rural areas with water supplies transmitted by pipes, water is supplied only for a couple of hours a day, so the water capacity for the store is essential. A 4 family needs a minimum of 75 gallons per day for all purposes. <h> Leave an answer",0,0.9475367,True
,"The poor access of the education grants by the state continues to take a toll on its education sector , especially its special schools . The Etsako Handicapped School , Auchi , is one of the schools that are suffering from government neglect . The school , which is supposed to serve disabled persons from the Edo North Senatorial District , has failed to receive attention from successive governments . The school , established in 1979 for deaf and dumb students , was rebuilt by Yisa Braimah , a senator who represented Edo North between 2007 and 2011 as a constituency project .","The bad access of educational grants by the State continues to affect its education sector, especially its special schools. The disabled school of Etsako, Auchi, is one of the schools suffering from the government's negligence. The school, which is supposed to attend to disabled people from the Senatorial District of Edo North, has not received attention from the successive governments. The school, established in 1979 for deaf and dumb students, was rebuilt by Yisa Braimah, a senator who represented Edo North between 2007 and 2011 as a constituency project.",0,0.9720392,True
,"There are people in our society who have trouble with walking , moving or talking . Known as disabled to all , they lack the ability to do all kinds of day-to-day activities ; they eventually fail to contribute to the economy and never be part of the independent population of the society . This is what people hold in mind about disabled people . With a view to changing the concept of disability , Physically-challenged Development Foundation ( PDF ) emerged in 2008 as a non-profit organisation yielding the motto : Ability is in our heart . PDF 's objective is to create a better society for the people with disability . In order to achieve this , "" PDF Winter Boot Camp 2016 powered by US Embassy Dhaka "" took place during 29-30 January , 2016 at Sheikh Hasina Youth Development Institute , Savar , Dhaka .","There are people in our society who have trouble walking, moving or speaking. Known as disabled for all, they lack the ability to do all kinds of daily activities; Eventually they do not contribute to the economy and are never part of the population independent of society. This is what people take into account about disabled people. In order to change the concept of disability, the Physical Development Development Foundation (PDF) emerged in 2008 as a non -profit organization that produces motto: the capacity is in our heart. The objective of PDF is to create a better society for people with disabilities. To achieve this, the ""PDF Winter Boot Camp 2016 promoted by the United States Embassy Dhaka"" took place during January 29, 2016 at the Sheikh Hasina Youth Development Institute, Savar, Dhaka.",0,0.95468163,True
,"A South Sudanese doctor , who runs an overcrowded hospital with a dimly-lit surgical theatre and no regular supply of general anaesthesia , on Tuesday won the UN refugee agency 's prestigious Nansen award .","A South Sudan doctor, who runs a superpoblated hospital with a surgical theater with little light and without a regular supply of general anesthesia, won the prestigious Nansen award from the UN refugee agency on Tuesday.",0,0.9447135,True
,A ring of illegal immigrants used rental homes in Waikato to grow large quantities of commercial-grade cannabis .,An illegal immigrants ring used rental houses on Waikato to cultivate large amounts of commercial grade cannabis.,0,0.9550523,True
,"The county government is also issuing local poor families with free medical cover , through the national health insurance fund ( NHIF ) as the country strives to achieve the four Big Agenda that include universal quality health care for all .","The County Government is also issuing poor local families with free medical coverage, through the National Health Insurance Fund (NHIF) as the country strives to achieve the four major agenda that include universal quality medical care for all.",0,0.98057,True
,Italy asks Europe to share refugee burden <h> Email to Friend,Italy asks Europe to share the email of the refugee load <h> to the friend,0,0.9526352,True
,"A fire destroyed three wooden structures built by homeless people under a vehicular bridge near Yau Ma Tei Wholesale Fruit Market.Police were called at about 10am yesterday over the fire that broke out at the junction of Ferry Street and Waterloo Road , as thick black smoke rose from under the bridge.The structures were apparently built by street sleepers . Firefighters took 26 minutes to extinguis ...","A fire destroyed three wooden structures built by homeless people under a vehicle bridge near the Yau Ma Tei wholesale fruit market. Police was called at 10 in the 10 a.m. Yesterday on the fire that exploded at the crossing of Ferry Street and Waterloo Road, while the thick black smoke rose from the bridge. Firefighters took 26 minutes in extinction ...",0,0.96618825,True
,The government should provide adequate support to orphans and other vulnerable children . It also needs to strengthen efforts to eliminate illegal primary school contributions which many are unable to afford . It must increase the number of children in the country who can continue with their education after primary school .,The government must provide adequate support to orphans and other vulnerable children. You also need to strengthen efforts to eliminate illegal primary school contributions that many cannot pay. The number of children in the country that can continue with their education after primary school must increase.,0,0.9642243,True
,The European Union has opted to bring Cine Europa to Leyte one year after strong typhoon struck the country as a gesture to local communities in need of some respite .,The European Union has chosen to bring Europe to Leyte a year after a strong typhoon hit the country as a gesture for local communities that need some respite.,0,0.7887105,True
,"King Lear has influenced him most ideologically . Shake the Superflux , the title of the London lecture , comes from a speech in which the English king , seeing his poor citizens helpless in a storm , vows to challenge "" superflux "" ( excess ) in society , and , casting off his clothes , becomes at one with the vulnerable . In what political commentators would call a U-turn , the monarch acknowledges that his reign has favoured the wealthy , saying : "" I have taken too little care of this .","King Lear has influenced him more ideologically. Shake The Superfux, the title of the London Conference, comes from a speech in which the English king, seeing his poor helpless citizens in a storm, promises to challenge the ""superflux"" (excess) in society and, throwing his clothes, becomes one with the vulnerable. In what political commentators would call a change of meaning, the monarch recognizes that his reign has favored the rich, saying: ""I have cared for very little of this.",0,0.9184094,True
,"HBB also runs a health screening programme for the homeless in the Chow Kit area , Kuala Lumpur .","HBB also executes a health detection program for homeless people in the Chow Kit area, Kuala Lumpur.",0,0.9433486,True
,"If you own an AMD Radeon graphics card based on "" Fiji "" , "" Hawaii "" , or "" Tonga "" architectures , you can now unlock all the disabled compute units using a software tool .","If you have an AMD Radeon graphics card based on ""Fiji"", ""Hawaii"" or ""Tonga"" architectures, you can now unlock all disabled computer units using a software tool.",0,0.9205833,True
,"For the the 4th runner up , the award has been given to Insp . Annie A. Decano and family from Palauig Municipal Police Station , PRO 3 , who regularly lead in the feeding and gift-giving programs for the poor families in their barangay .","For the 4th finalist, the prize has been awarded to INSP. Annie A. Dean and his family of the Palauig Municipal Police Station, Pro 3, which regularly lead the food and gift programs for poor families in their Barangay.",1,0.7932793,True
,""" We are trying but we are not coming to a final solution . We have plans , but funds are limited . We plan to meet in two weeks ' time with NGOs to address the issue of whoonga addicts and homelessness , "" she said .","""We are trying, but we are not reaching a final solution. We have plans, but the funds are limited. We plan to gather in two weeks with NGO to address the issue of whoonga addicts and lack of housing,"" he said.",0,0.9072341,True
,"Far Eastern University rallied from a set down to carve out a 21-25 , 25-16 , 25-20 , 25-22 , win over University of the Philippines Saturday in the 80th UAAP women 's volleyball tournament at the FilOil Flying V Centre in San Juan .","Far Eastern University rallied from a set down to carve out a 21-25 , 25-16 , 25-20 , 25-22 , win over University of the Philippines Saturday in the 80th UAAP women 's volleyball tournament at the FilOil Flying V Centre in San Juan .",0,0.59141135,False
,Najib added that credit should be given to his Barisan Nasional ( BN ) for setting up the Royal Commission of Inquiry on illegal immigrants in Sabah which had heard testimony about the so-called Project IC .,Najib added that credit must be granted to its Nasional Barisan (BN) for establishing the Royal Commission for illegal Immigrants in Sabah who had heard testimony about the so -called IC project.,0,0.95236045,True
,"In second and third places were Link Real Estate Investment Trust and Hang Seng Bank , with 33.3 percent and 31.3 percent of women respectively , followed by China Resources Power Holdings ( 30 percent ) and HSBC Holdings ( 29.4 percent ) .","In the second and third place were Link Real Estate Investment Trust and Hang Seng Bank, with 33.3 percent and 31.3 percent of women respectively, followed by China Power Holdings (30 percent) and HSBC Holdings (29.4 percent).",0,0.988454,True
,"Apart from Pakistan and hosts England , Bangladesh disabled cricket team will also participate in the tournament . <h> Shahid Afridi bags 11 Man of the Match awards in T20Is ( Most by any player ) <h> Ab De villiers bagged a pair for the first time in his Test career <h> Super Gossip","In addition to Pakistan and the hosts of England, the Bangladesh disabled Crickt team will also participate in the tournament. <h> Shahid Aphridi Bags 11 Man of the Match Awards in T20is (most of any player) <h> Ab de Villiers got a pair for the first time in his test career <h> Super Gossip",0,0.93599355,True
,"More than half of out-of-school children live in conflict-affected and fragile states . Investing in quality basic education plays an important role in reducing the potential for violence , safe-guarding vulnerable individuals and populations , promoting more stable communities and nations , and providing the skills needed to secure meaningful employment . Half of the population of sub-Saharan Africa is under the age of 18 . Their future and the future of that region will be shaped by the success of our investments in basic education .","More than half of children outside school live in fragile states and affected by conflicts. Investing in basic quality education plays an important role in reducing the potential of violence, saving vulnerable people and populations, promoting more stable communities and nations and providing the necessary skills to ensure significant employment. Half of the population of Sub -Saharan Africa is under 18. Its future and the future of that region will be formed by the success of our investments in basic education.",0,0.9586554,True
,What do you think about the development of the migrant workers ' struggle over the past three years ?,What do you think about the development of the struggle of migrant workers in the last three years?,0,0.9839338,True
,"That case has been plagued with speculation that the two migrant workers from Myanmar convicted and sentenced to death for the crime were only scapegoats . Skeptics point to several other unexplained tourist deaths on the island , suggesting that well-connected local residents have covered up deadly attacks .","That case has been plagued with speculation that the two migrant workers of Myanmar condemned and convicted of death for the crime were only scapegoats. The skeptics point out several other inexplicable tourist deaths on the island, which suggests that well -connected local residents have covered mortal attacks.",0,0.97173333,True
,"While acting as an opposition party up until entering the government in December , the FPO drummed up populist support by focusing much of its ire on refugees , migrants and Muslims at large , said Sabine Schatz , a spokesperson for the centre-left Social Democratic Party of Austria ( SPO ) .","While acting as an opposition party until they entered the government in December, the FPO touched populist support by focusing much of its anger on refugees, migrants and Muslims in general, said Sabine Schatz, spokesman for the Social Democratic Party of Central-Left of Austria (SPO).",0,0.9705309,True
,"The Georgia Straight also accused Furlong of fudging his biography -- notably when it comes to his arrival in Canada . Furlong has frequently told the story of his arrival as an immigrant in 1974 , but had not publicly talked about his earlier work in Burns Lake .","Georgia Straight also accused Furlong of merging his biography, particularly when it comes to his arrival in Canada. Furlong has frequently told the story of his arrival as an immigrant in 1974, but had not spoken publicly about his previous work in Burns Lake.",0,0.9791275,True
,""" It was n't uncommon for Johannah to hear through the media of an individual in need of assistance , and she would immediately make it her objective to get that person what they often desperately needed , and rarely without success .","""It was not uncommon for Johannah to listen through the media of an individual who needs assistance, and would immediately be his goal for that person to often need desperately, and rarely without success.",1,0.9572153,True
,"The legislation , sponsored by what became known as a bipartisan "" Gang of Eight "" senators , would have created a pathway to citizenship for illegal immigrants , but only if steps were taken to secure the US southern border with Mexico and strengthen visa tracking .","The legislation, sponsored by what was known as a ""gang of eight"" bipartisan senators, would have created a path to citizens for illegal immigrants, but only if measures were taken to ensure the southern border of the United States with Mexico and strengthen visa monitoring.",0,0.9315458,True
,"By Wednesday , law-enforcement officials claimed Rivera was an undocumented immigrant living in the US illegally , and that he 'd somehow passed the government 's E-Verify system as an eligible worker -- allegedly because he used stolen identification , The Washington Post reported one law-enforcement official as saying .","For Wednesday, the officials responsible for enforcing the law said that Rivera was an undocumented immigrant who lived illegally in the United States, and that he somehow approved the government's E-Verify system as an eligible worker, supposedly because he used a stolen identification, the Washington Post reported that an official of the Conflict Law.",0,0.936424,True
,""" This makes them vulnerable to rough seas -- they became dislodged by large waves and washed ashore when the rough weather kicked in .","""This makes them vulnerable to the agitated seas: they were despised by large waves and washed on land when the bad weather was launched.",0,0.88145155,True
,"Thirty years ago , the great US sex researcher Shere Hite published the results of a vast survey , which proved that most women can not regularly reach orgasm just through having penis-vagina intercourse . The majority of females need clitoral stimulation as well .","Thirty years ago, the great sex researcher of the United States. Uu. Shere Hite published the results of a vast survey, which showed that most women cannot regularly reach orgasm just by having sex with penis-vagina. Most women also need clitoris stimulation.",0,0.9619205,True
,""" You feel tired . A messy home is a visual and psychic drain . All the stuff scattered around your home is a constant reminder of the things you have to do . And the things you have n't done . You 're exhausted just thinking about it . So then , you feel hopeless : There 's just so much stuff , where would you even start ? What difference would it make if you did ? So you feel powerless . And powerless means you feel out of control : How did this stuff even get here ? You do n't want it to be here , but here it is .... ""","""You feel tired. A messy home is a visual and psychic drainage. All things scattered in your home are a constant reminder of the things you have to do. And the things you have not done. You are not exhausted just thinking about it. Then, then, you feel desperate: there are so many things, where would you start? I want you to be here, but here it is ...""",0,0.76699185,True
,"He said the AVRR programme ensures respect for human rights , takes into account migrant 's decisions and puts into consideration vulnerabilities faced by trafficked victims and abused migrants .","He said that the AVRR program guarantees respect for human rights, takes into account the decisions of migrants and takes into account the vulnerabilities faced by victims of trafficking and abused migrants.",0,0.94378555,True
,"Much more needs to be done by the government to provide viable alternatives to the car . An additional 12,000 cars from the Transmission Gully motorway and other road improvements will cause even more congestion in central Wellington , which can not be avoided with hopelessly unsustainable projects such as the Basin Reserve Flyover .... It is time the government abandoned its 1960 's style transport plans and looked at what has worked overseas . It needs to take a long , hard look at the benefits light rail would bring on routes with high user potential .","The government must do much more to provide viable alternatives to the car. Another 12,000 cars of the Transmission Dress Highway and other improvements on the road will cause even more congestion in the Wellington center, which cannot be avoided with irremediably unsustainable projects such as the elevated passage of the basin reserve ... It is time for the Government to leave its 1960 style transport plans and look abroad. You must analyze a lot and the benefits that the lightwail would provide the routes with a high user potential will be observed.",0,0.87907445,True
,""" There are a lot of abuse cases on women due to excessive alcohol , "" he said while debating the Domestic Violence ( Amendment ) Bill 2017 at the Dewan Rakyat today .","""There are many cases of abuse about women due to excess alcohol,"" he said while the draft domestic violence (amendment) 2017 in the Dewan Rakyat today.",0,0.94283044,True
,"ISLAMABAD : The government launched on Friday a four-year literacy programme under which more than three million children of poor families , especially girls , will get free education .","Islamabad: The Government launched on Friday a four -year literacy program under which more than three million boys from poor families, especially girls, will get free education.",0,0.96333134,True
,""" We paid duties on such items which I think is not fair . We should not pay for such things which are a gift to people in need . I am expecting the government to intervene and help us , "" the founder stated .","""We pay duties in these articles that I think are not fair. We should not pay for the things that are a gift for people in need. I hope the government intervenes and help us,"" said the founder.",0,0.8555681,True
,"People who were left homeless by the Meeriyabedda landslide and people at risk of losing their homes to landslides , staged a demonstration in Bandarawela on Sunday .","Homeless people left by Meeriyabedda land landslide and people at risk of losing their homes against landslides, organized a demonstration in Bandarawela on Sunday.",0,0.9272931,True
,""" We were homeless , with nobody helping us , we were on our own and I was looking for a way to get out of emergency accommodation . I was looking for a way to keep the children happy , "" she said .","""We were homeless, with no one we helped each other, we were alone and I was looking for a way to get out of emergency accommodation. I was looking for a way to keep the children happy,"" he said.",0,0.94831,True
,@marvimemon after 3 hrs they returned wth women from govt to say they had agreed to demands n note wld follow,"@Marvimemon After 3 hours, they returned with women from the government to say that they had agreed the demands and will not follow it.",0,0.8578941,True
,"Benjamin Tawiah , a spokesperson for the NGO that works to end injustice and poverty , said Ghana 's 29 women in power shows inequality , and that needs to be overcome .","Benjamin Tawiah, an NGO spokesman who works to end injustice and poverty, said the 29 women in Ghana's power show inequality, and that must be overcome.",0,0.974972,True
,"Ozil 's Turkish heritage originates from his grandparents , who immigrated from Germany , but felt he was treated like "" an immigrant "" by disgruntled fans of the team . <h> Twitter <h> Most Popular","The Turkish Ozil heritage originates in their grandparents, which they emigrated from Germany, but felt that it was treated as ""an immigrant"" by the unhappy fans of the team. <h> Twitter <h> most popular",0,0.9518821,True
,"It was time and again mentioned that Pakistan Squash Federation ( PSF ) must wake up from deep slump and pay proper attention towards women squash , but no heed was paid and the result is evident that except Canadian-based Pakistani Maria , all women squash players were thrown out of the event . The PSF must start work on female squash promotion on war footings , or else just ask females to forget about playing international squash .","It was mentioned again and again that the Pakistan Squash Federation (PSF) must wake up from a deep depression and pay adequate attention to the women's pumpkin, but no attention was not paid and the result is evident that, except the Pakistani Maria based in Canada, all pumpkin players were expelled from the event. The PSF must start working in the female pumpkin promotion in war shoes, or else just ask women to forget to play international squash.",0,0.8625251,True
,"While the future of the peace process remains uncertain , the hard fact that the government must tackle now is to not just take back the "" failed "" refugees but also ensure that they are not devoured by the same demon they had fled from in the first instance .","Although the future of the peace process remains uncertain, the difficult fact that the government must now address is not only to recover the ""failed"" refugees, but also to ensure that they are not devoured by the same demon that they had fled in the first instance.",1,0.9475658,True
,"In turn , college administrators seem far more willing to accept the role of enablers to students and groups who are pressing what amount to vague "" social justice "" agendas . Their PR statements are often hopelessly inapt , and some of them resign at the drop of a hat ! What is with that ? What are these "" quitter "" administrators going to do when they hit the street ?","In turn, university administrators seem much more willing to accept the role of facilitators for students and groups that are pressing what equals the vague agendas of ""social justice"". Their public relations statements are often inappropriate, and some of them renounce in the fall of a hat! What about that? What are these administrators going to ""quit smoking"" when they go out?",0,0.80386764,True
,"I 've been in London since last May , and you would n't believe the amount of grief and aggro I 've been given by the police . On one day , I was checked against the criminal register 10 times . A lot of homeless people are drinkers , rude , abusive , and they tar everyone with the same brush .","I have been in London since last May, and you would not believe the amount of pain and aggro that the police have given me. In one day, they reviewed the criminal record 10 times. Many homeless people are drinkers, rude, abusive, and drag everyone with the same brush.",0,0.90378,True
,"Sen ? Clochartaigh described them as "" the next ' direct provision ' for poor families "" .","Sen? CLOCHARTAIGH described them as ""the next 'direct provision' for poor families.""",0,0.99556786,True
,""" We know that many more students are still struggling to afford tertiary education because they come from poor families . We appointed a judicial commission to look into the feasibility of free higher education for the country . I look forward to receiving the commission 's report and recommendations . ""","""We know that many more students are still struggling to pay tertiary education because they come from poor families. We appoint a judicial commission to analyze the viability of free higher education for the country. I hope to receive the report and recommendations of the Commission.""",0,0.96149886,True
,A mentally disabled woman has been allegedly raped in a standing bus by its driver in Bhuapur upazila of Tangail .,"Supposedly, a woman with mental disabilities has been raped in a permanent bus by her driver in Bhuapur Upazila de Tangail.",0,0.87827176,True
,"Dhaka , Aug 14 ( UNB ) -- The Executive Committee of the National Economic ( Ecnec ) on Tuesday approved ' Improvement of Livelihood of Marginal Communities Programme ' at an estimated cost of Tk 826.12 crore , aiming to provide housing facility to some 20,000 ultra-poor families in 11 city corporations and 25 municipalities .","Dhaka, August 14 (UNB) -The Executive Committee of the National Economic (ECNEC) approved on Tuesday 'Improvement of the life of the Marginal Communities Program' at an estimated cost of TK 826.12 million rupees, with the aim of providing housing facilities to about 20,000 ultra poor families in 11 cities corporations and 25 municipalities.",0,0.936332,True
,""" It is important to note that the Council still consider these individuals as homeless and in all cases are planning their ultimate accommodation to be delivered through HAP ( Housing Assistance Payment ) , "" he said .","""It is important to keep in mind that the Council still considers these people as homeless and, in all cases, they are planning their final accommodation to be delivered through HAP (housing assistance payment),"" he said.",0,0.9800735,True
,He reportedly told the law enforcers during interrogation that he had been using the local Jamaat network to recruit members for Allahr Dol . They had been paying regular visits to the poor families and trying to convince them about Allahr Dol 's activities .,"According to the reports, he told the law agents during the interrogation he had been using the local Jamaat network to recruit members for Allahr Dol. They had been making regular visits to poor families and trying to convince them about Allahr Dol activities.",0,0.96350676,True
,"Anjung Singgah works with the National Anti-Drug Agency , the Health Ministry and the Labour Dept among other agencies to provide holistic support for the homeless . There are currently three such centres -- one each in Kuala Lumpur , Johor and Kuching , with one in Penang due to open very soon .","Anjung Singgah works with the National Anti -Drug Agency, the Ministry of Health and the Department of Labor, among other agencies, to provide holistic support to homeless people. There are currently three of these centers, one in Kuala Lumpur, Johor and Kuching, with one in Penang that will open very soon.",0,0.9876991,True
,New Mexico State women 's golf 2nd Hobble Creek Fall Classic .,New Mexico Golf state 2nd Hobble Creek Fall Classic.,0,0.9393055,True
,"The winner of the Miss Handicap Cameroon 2018 beauty pageant for disabled Laura Tchokotcheu ( L ) , who lost an arm in an accident with a corn grinder machine when she was 11 , stands next to Getheme Lokou ( C ) , winner of the Miss Handicap Ivory Coast 2018 beauty pageant for disabled on May 24 , 2018 in Abidjan during the beauty pageant aiming at changing mentalities on disablity in Africa . PHOTO SIA KAMBOU AFP <h> In Summary","The winner of the Miss Handicap Cameroon 2018 beauty pageant for disabled Laura Tchokotcheu ( L ) , who lost an arm in an accident with a corn grinder machine when she was 11 , stands next to Getheme Lokou ( C ) , winner of the Miss Handicap Ivory Coast 2018 beauty pageant for disabled on May 24 , 2018 in Abidjan during the beauty pageant aiming at changing mentalities on disablity in Africa . PHOTO SIA KAMBOU AFP <h> In Summary",0,0.6893699,False
,"In May 2015 , 1,158 illegal immigrants , including Rohingya , were dumped by human traffickers on the shores of Langkawi .","In May 2015, 1,158 illegal immigrants, including Rohingya, were abandoned by people traffickers on Langkawi.",0,0.90382147,True
,Feversham College students help the homeless,Feversham university students help the homeless people,0,0.9648672,True
,Fanja go into the game off the back of a 3-2 defeat against Salala in the Oman league and the Muscat-based club are in need of a win after losing their opening match 1-0 against Syria 's Al Jaish .,Fanja enters the game from the back of a 3-2 defeat against Salala in the Oman League and the Muscat-based club needs a victory after losing its inaugural game 1-0 against the Jaish of Syria.,0,0.9488931,True
,"Many of the immigrants coming into the United States are poor families from crime ridden countries like El Salvador , Guatemala and Honduras . They often seek asylum citing the daily violence in their home countries .","Many of the immigrants entering the United States are poor families in countries mounted in crime such as El Salvador, Guatemala and Honduras. They often seek asylum citing daily violence in their countries of origin.",0,0.97834784,True
,"MARAWI CITY , Lanao del Sur , August 2 ( PIA ) --The Autonomous Region in Muslim Mindanao ( ARMM ) is donating all the proceeds from the region 's food festival to the victims of the latest fire incident in Jolo , Sulu that left about 30,000 residents homeless .","Marawi City, South Lanao, August 2 (PIA): The Autonomous Region in Muslim Mindanao (ARMM) is donating all the profits of the region's food festival to the victims of the last fire incident in Jolo, Sulu, which left some 30,000 homeless residents.",0,0.9735941,True
,"They were outclassed yesterday , hapless amid an onslaught by their hungry opponents but , even in hopeless defeat , the Singapore Slingers vowed to come back stronger and win this year 's Asean Basketball League ( ABL ) title .","They were surpassed yesterday, unfortunate in the midst of an attack of their hungry opponents, but even in a desperate defeat, the Singapore Slingers promised to become stronger and win the title of the ASEAN Basketball League (ABL) this year.",0,0.871948,True
,The International Monetary Fund in March said that Sri Lanka 's economy remained vulnerable to adverse shocks due to its large public debt and low external buffers . The government must repay an estimated Rs.1.97 trillion in 2018 - a record -- including US $ 2.9 billion of foreign loans and a total of US $ 5.36 billion in interest .,"The International Monetary Fund in March said that Sri Lanka's economy was still vulnerable to adverse shocks due to its large public debt and low external dampers. The Government must pay an estimated RS.1.97 billion in 2018, a record, which includes US $ 2.9 billion of foreign loans and a total of US $ 5.36 billion in interest.",0,0.9746987,True
,"It promises to be a colourful and celebratory few weeks for Police as women and men make their way the length of New Zealand in various forms of transport , involving the community in many different ways .","It promises to be a few colorful and celebration weeks for the police, since women and men reach the duration of New Zealand in various forms of transport, which involve the community in many different ways.",0,0.9126576,True
,"Proactively responding to problems faced by the people is another facet of the revitalised Senate . For instance , when Chitral , in Pakistan 's remote northern corner , faced flooding , dislocation and homelessness , the Senate acted promptly by despatching relief goods through a 3-person delegation of Senators who went to Chitral . Or when the great national hero , Abdul Sattar Edhi passed away , the Senate donated 4 ambulances ( for each unit of the federation ) to the Edhi Foundation to pay tribute to this icon of humanitarianism .","Responding proactively to the problems that people face is another facet of the revitalized Senate. For example, when Chitral, in the remote northern corner of Pakistan, faced floods, dislocation and homeless people, the Senate immediately acted when sending help products through a delegation of senators of 3 people who went to Chitral. Or when the great national hero, Abdul Sattar Edhi died, the Senate donated 4 ambulances (for each unit of the Federation) to the Edhi Foundation to pay tribute to this icon of humanitarianism.",0,0.97940785,True
,"Surprisingly , we failed to find a specific disabled bay and noticed there was an absence of lined bays .","Surprisingly, we fail to find a Bay with specific disabilities and we noticed that there was an absence of bays lined.",0,0.94864947,True
,"A refugee is that boy . A refugee is a person , with a story , a life , a family , accomplishments , hardships , hopes and a desire for safety and belonging .","A refugee is that boy. A refugee is a person, with a story, a life, a family, achievements, difficulties, hopes and a desire for security and belonging.",1,0.9980578,True
,"The couple , along with many other migrant farmers from neighbouring Chhattisgarh , have been coming to Deogaon village during this part of the year for over two decades to take up vegetable cultivation on the river bank .","The couple, along with many other migrant farmers from neighboring Chhattisgarh, has been arriving at the Deogoon village during this part of the year for more than two decades to occupy the cultivation of vegetables on the shore of the river.",0,0.82904625,True
,Whew . Glad we found something to deflect from the refugees in Germany attacking women on NYE. @@7039594 <h> 24th World Book Fair opens with China as guest country,Oh. I'm glad I found something to divert refugees in Germany by attacking women in Nye. @@ 7039594 <h> 24th World Book Fair begins with China as a guest country,0,0.9595864,True
,Three of the attacks were carried out by recent migrants .,Three of the attacks were carried out by recent migrants.,0,1.0,True
,"Nilufa Begum was an employee on a fifth floor establishment . When the plaza crumbled down she lay under the debris for nine hours , a leg buried under a pillar before she was finally rescued . Her leg has since become disabled .","Nilufa Begum was an employee in a fifth floor establishment. When the square collapsed, lay under the rubble for nine hours, a buried leg under a pillar before it was finally rescued. Since then, his leg has been disabled.",0,0.964151,True
,""" The floods have affected some of the most vulnerable -- migrant workers , farmers and children . The devastation in Mizoram is immense . The people who live along the river banks are mostly refugees and live in abject poverty , "" said World Vision India 's Director of Disaster Management Kunal Shah .","""Floods have affected some of the most vulnerable: migrant workers, farmers and children. Devastation in Mizoram is immense. People who live along the banks of the river are mostly refugees and live in abject poverty,"" said Disaster Management director of India, Kunal Shah.",0,0.97473705,True
,"Currently , what 's left to the Palestinian people is nothing more than the tiny territory of Gaza Strip , which is a de facto prison of Palestinian refugees , as well as the scattered and isolated villages and cities of the West Bank .","Currently, what remains to the Palestinian people is nothing more than the small territory of Gaza Strip, which is a de facto prison of Palestinian refugees, as well as the villages and cities scattered and isolated from the West Bank.",0,0.9547937,True
,"The US military has been asked to get ready to house up to 20,000 immigrant children , US officials said on Thursday .","The American army has been asked to prepare to house up to 20,000 immigrant children, American officials said Thursday.",0,0.91928303,True
,"According to Betty-Ann Blaine , executive director of Hear the Children 's Cry , deterioration of family life ; instability/shifting households ; crippling levels of poverty ; lack of adequate social support systems and heartbreaking levels of hopelessness are key factors leading to children running away from homes .","According to Betty-Ann Blaine, executive director of Hear The Children 'S Cry, deterioration of family life; Instability/changing homes; paralyzing poverty levels; The lack of adequate social support systems and the heartless levels of hopelessness are key factors that lead to children who escape from homes.",1,0.96885055,True
,John Cena has broken the celebrity philanthropy record at the Make A Wish Foundation officially giving 500 wishes to children in need !,John Cena has broken the Filantropy Record of celebrities at the Make A Wish Foundation that officially offers 500 wishes to needy children!,1,0.9097069,True
,""" The charge here is that they TEPCO basically did n't comply with their own corporate recommendations about the protective measures along the coast and that made the plant vulnerable to the tsunami , "" Mr Cleveland said .",""" The charge here is that they TEPCO basically did n't comply with their own corporate recommendations about the protective measures along the coast and that made the plant vulnerable to the tsunami , "" Mr Cleveland said .",0,0.7295464,False
,"By learning a skill , and then passing it on to others , Otoyo is not only changing the narrative around disabled people , his work of knitting has also helped him to overcome the trauma of a decade spent fighting under one of the world 's most brutal rebel groups .","By learning a skill and then passing it to others, Otoyo is not only changing the narration of disabled people, his knit work has also helped him overcome the trauma of a decade that spent fighting under one of the most brutal rebel groups in the world.",1,0.96675396,True
,Von der Leyen sparked controversy within her own Christian Democratic party recently when she suggested that EU citizens could in certain cases take over armed roles in the German military . The defense minister also advocates greater diversity in the German military and moves to recruit more immigrants .,Von der Leyen caused controversy within his own Christian Democratic Party recently when he suggested that EU citizens could in certain cases assume armed roles in the German army. The defense minister also advocates greater diversity in the German army and moves to recruit more immigrants.,0,0.9735718,True
,""" The ANC calls on the Myanmar government to immediately put a halt to the refugee crisis by allowing the Rohingya people who have fled , to return to their places of birth . ""","""The ANC asks Myanmar to immediately stop the refugee crisis by allowing the Rohingya people who have fled, return to their birthdays.""",0,0.9189085,True
,""" Some of these Irish immigrants were as young as 14 or 15 . Many had never been on a bus or a train . They wore old-fashioned clothes , and when they opened their mouths in Britain nobody could understand them , they were so different from the slick , urbanized British they came into contact with , "" he told the Irish Independent .","""Some of these Irish immigrants were only 14 or 15 years old. Many had never been on a bus or a train. They wore past fashionable clothes, and when they opened their mouths in Britain, no one could understand them, they were so different from the slippery and urbanized British with which they came into contact,"" he told the Irish Independent.",0,0.9840994,True
